,name,version,level,Status,Reason,full_hash,hash,Num Successes,Num Fails,Alloc Time,yaml_file,dependencies
227c7q7snlq2zbwuh5vvye2cd6jqcqmk,sz,1.4.13.3,0,SUCCESS,Not Scheduled,227c7q7snlq2zbwuh5vvye2cd6jqcqmk,sni6rcj2svhm52yclxa6vjwmjzilouih,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/sz/specs/227c7q7snlq2zbwuh5vvye2cd6jqcqmk.yaml,"['sdqzjyrkuxg5nq2kuaczyc3otlq4dc7o', 'dtzzlwcy6jw7hjm7z2aip4eyed2rizzu', 'yj3dyidvmjdheabk4papfx2fmkqezgq3']"
24ymd3cbjgk5einhlg5b5p4576hlol5p,sz,1.4.13.2,0,SUCCESS,Not Scheduled,24ymd3cbjgk5einhlg5b5p4576hlol5p,zldzx3x7flvr6otmvdi6q7jel7lvi7wx,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/sz/specs/24ymd3cbjgk5einhlg5b5p4576hlol5p.yaml,"['zpwdny2qsjkfx4n74fguqj2se3jmctwv', 'dtzzlwcy6jw7hjm7z2aip4eyed2rizzu', 'jfjmdaklahuuimuiuoi36qsmn75afjqc']"
25hy4vo65mclsyab4ajrszag3op56fxz,sz,1.4.13.0,0,SUCCESS,Not Scheduled,25hy4vo65mclsyab4ajrszag3op56fxz,342zuuonkt5jq7734zrsahhxtl4y3rsz,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/sz/specs/25hy4vo65mclsyab4ajrszag3op56fxz.yaml,"['cc2pjls542mbtszq2c3nsfsgbvpc5vly', 'dtzzlwcy6jw7hjm7z2aip4eyed2rizzu', 'jfjmdaklahuuimuiuoi36qsmn75afjqc']"
25v3vclpkkik2qxlgaogwal2wcwi67av,sz,1.4.11.0,0,SUCCESS,Not Scheduled,25v3vclpkkik2qxlgaogwal2wcwi67av,cfhuzpio3bzxx4umhlc2e4huchuvithv,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/sz/specs/25v3vclpkkik2qxlgaogwal2wcwi67av.yaml,"['vt7lide4cpukeofm25vp7cxvwbfbb55g', 'dtzzlwcy6jw7hjm7z2aip4eyed2rizzu', '2uq7ibwqocngkhufzaudjwoiep2zgoze']"
27f6bsuhceykmp63sr32v43rcuty2wx7,sz,2.1.8.1,0,SUCCESS,Not Scheduled,27f6bsuhceykmp63sr32v43rcuty2wx7,46uwyn25kfcrmrzathmmbvyqyg6gxear,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/sz/specs/27f6bsuhceykmp63sr32v43rcuty2wx7.yaml,"['dlcoh6sne3jhcafr2gpz5t5etj5ilpko', 'dtzzlwcy6jw7hjm7z2aip4eyed2rizzu', 'rkvu3daegneoe4o4xmvatinbd6x3qgjs']"
2fixcer6ssrhxefp2mapxtpue7y2ivdq,sz,1.4.11.1,0,SUCCESS,Not Scheduled,2fixcer6ssrhxefp2mapxtpue7y2ivdq,w6kalm5cbmctnfdze36djnqgmb6btwim,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/sz/specs/2fixcer6ssrhxefp2mapxtpue7y2ivdq.yaml,"['rncjcs6ssfs4mcdgr7icux7g44ao6dmt', 'dtzzlwcy6jw7hjm7z2aip4eyed2rizzu', '2uq7ibwqocngkhufzaudjwoiep2zgoze']"
2ij5omrks66glhti4vjaygv4bcfxkr6t,sz,2.1.12,0,SUCCESS,Not Scheduled,2ij5omrks66glhti4vjaygv4bcfxkr6t,axg4cnp6gkx2vf4dyjrqixjdfro4h5xb,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/sz/specs/2ij5omrks66glhti4vjaygv4bcfxkr6t.yaml,"['76lh323v6qgmqkxfxx2s3d6hgu4wenn3', 'dtzzlwcy6jw7hjm7z2aip4eyed2rizzu', 'yburm5g6cj6ui4y2e3evlwrdcfwwuazq']"
2kmhidr2xs4uzyrop7jfvuwmi7sp5qj6,sz,1.4.13.2,0,SUCCESS,Not Scheduled,2kmhidr2xs4uzyrop7jfvuwmi7sp5qj6,hc6lncjaslrsfelok7khonhtv2jqpfko,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/sz/specs/2kmhidr2xs4uzyrop7jfvuwmi7sp5qj6.yaml,"['2polunnjoafbfmvqxcikvj4x7zuqxc5u', 'dtzzlwcy6jw7hjm7z2aip4eyed2rizzu', '2uq7ibwqocngkhufzaudjwoiep2zgoze']"
2ltsn24u4myyytl5rapo7enc3czooavo,sz,2.1.10,0,SUCCESS,Not Scheduled,2ltsn24u4myyytl5rapo7enc3czooavo,m2fjw5agevrpgmjym73doijloaxknx7v,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/sz/specs/2ltsn24u4myyytl5rapo7enc3czooavo.yaml,"['xpc5vskg2gaff732g22r6m5mzxrvtlcd', 'dtzzlwcy6jw7hjm7z2aip4eyed2rizzu', '3as2jfntyby42x4xcyzpv4gydhxsamta']"
2qn5pfdpotq6o2t2hkb436mepmz2hv4e,sz,2.1.8.3,0,SUCCESS,Not Scheduled,2qn5pfdpotq6o2t2hkb436mepmz2hv4e,snhclk5vomlymbj4wxzvnkh33jh4pa5f,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/sz/specs/2qn5pfdpotq6o2t2hkb436mepmz2hv4e.yaml,"['xnj4nmhjaz3qd4j7ow6gb3r6plf5eglj', 'dtzzlwcy6jw7hjm7z2aip4eyed2rizzu', 'jfjmdaklahuuimuiuoi36qsmn75afjqc']"
2va57eicrklllgfpret5rknfpl7eops4,sz,1.4.12.3,0,SUCCESS,Not Scheduled,2va57eicrklllgfpret5rknfpl7eops4,ldqktssteuqesjanflnhszi5zcpexknb,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/sz/specs/2va57eicrklllgfpret5rknfpl7eops4.yaml,"['24xbenoaj6pdwgxa46tt5hoyubrindx5', 'dtzzlwcy6jw7hjm7z2aip4eyed2rizzu', 'jjtratqck6pqayxr3xb7l2qzoa4aipdx']"
2xhaan3j45qo6eis4idfb5oj4zff6yfx,sz,1.4.11.0,0,SUCCESS,Not Scheduled,2xhaan3j45qo6eis4idfb5oj4zff6yfx,u6cg2b6s6i7ukdl6ng2s2q6ofxfggqog,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/sz/specs/2xhaan3j45qo6eis4idfb5oj4zff6yfx.yaml,"['v5fkij426oajch4eai6vffgkd3efp4wy', 'dtzzlwcy6jw7hjm7z2aip4eyed2rizzu', 'isjqx66gxdms47hskxbfmiqtfutuwbml']"
2xuvbmo2bhdvf2rgo4xzzrrchhxwtcgx,sz,1.4.10.0,0,SUCCESS,Not Scheduled,2xuvbmo2bhdvf2rgo4xzzrrchhxwtcgx,ecoahen3xwxcvonnmvyzhly346dbtzzh,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/sz/specs/2xuvbmo2bhdvf2rgo4xzzrrchhxwtcgx.yaml,"['6g4hluemqgwnb7cfxtjd44a5tzjge26y', 'dtzzlwcy6jw7hjm7z2aip4eyed2rizzu', 'jfjmdaklahuuimuiuoi36qsmn75afjqc']"
2yypr3guyx2oruokjolzdcjdya5tji6t,sz,1.4.13.0,0,SUCCESS,Not Scheduled,2yypr3guyx2oruokjolzdcjdya5tji6t,nmb6ekyxhbpjgrftfb6xvjzvnqwqu2i7,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/sz/specs/2yypr3guyx2oruokjolzdcjdya5tji6t.yaml,"['24xbenoaj6pdwgxa46tt5hoyubrindx5', 'dtzzlwcy6jw7hjm7z2aip4eyed2rizzu', 'rkvu3daegneoe4o4xmvatinbd6x3qgjs']"
2z6kgjou5r5pj43t6blflyiiinugpl2z,sz,1.4.12.3,0,SUCCESS,Not Scheduled,2z6kgjou5r5pj43t6blflyiiinugpl2z,edraaozmu3nxrc4lgrizeybaan4jgvzk,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/sz/specs/2z6kgjou5r5pj43t6blflyiiinugpl2z.yaml,"['uyabpizxmcmo5i237ce7p6jqziuwdtnp', 'dtzzlwcy6jw7hjm7z2aip4eyed2rizzu', 'jfjmdaklahuuimuiuoi36qsmn75afjqc']"
33lpghrmtmiwrcg2cbrucemmkokj5l35,sz,1.4.9.2,0,SUCCESS,Not Scheduled,33lpghrmtmiwrcg2cbrucemmkokj5l35,vkihesatsjn2awjn5dkenjedyj6fjlvo,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/sz/specs/33lpghrmtmiwrcg2cbrucemmkokj5l35.yaml,"['vt7lide4cpukeofm25vp7cxvwbfbb55g', 'dtzzlwcy6jw7hjm7z2aip4eyed2rizzu', 'yj3dyidvmjdheabk4papfx2fmkqezgq3']"
