,name,version,level,Status,Reason,full_hash,hash,Num Successes,Num Fails,Alloc Time,yaml_file,dependencies
22k22jzgv64fufd4oed4q5at3iv55yde,phist,1.9.3,0,SUCCESS,Not Scheduled,22k22jzgv64fufd4oed4q5at3iv55yde,ajwvmkyjl2pi54xjifwvkllx5t3dxvxv,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/22k22jzgv64fufd4oed4q5at3iv55yde.yaml,"['4xadmhufpbmiqtukns5746hf4omjctp2', 'pixgaikfwcfvjoaxl6ttns5cnaygnlh7', 'jav4wqudjcg7dsjv2bfmiftfzddznkg3', 'xfuvvfr4i4tjs5lykm4oszvtsukl2773']"
22kokvopgeo2vb3xmwfuxsrx4v4mqzao,phist,1.9.3,0,SUCCESS,Not Scheduled,22kokvopgeo2vb3xmwfuxsrx4v4mqzao,xsu245b6jdskvt2pbrpgkiwbpkyqw2ep,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/22kokvopgeo2vb3xmwfuxsrx4v4mqzao.yaml,"['cc2pjls542mbtszq2c3nsfsgbvpc5vly', '3hqp53udoet3v7jym6kv3gzuwzpcwugf', 'enmph22kij4dkoywh774utctv74v22o2', 'adugbxkbcrodzkf5ftmuhn37tiun44ru']"
24seaga52km6eod6dzaozi7o5br3sr4d,phist,1.9.1,0,SUCCESS,Not Scheduled,24seaga52km6eod6dzaozi7o5br3sr4d,josjd5bq7nkncufuuzzgtj22scx35rak,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/24seaga52km6eod6dzaozi7o5br3sr4d.yaml,"['dlcoh6sne3jhcafr2gpz5t5etj5ilpko', 'nnaxyn37rpv4cdnsn6bdq3dwjpjprguk', 'ntv6ad3f3cii5lhhbobjik4dw34tsi2y', 'vus7jsysfyed3pjcjp6esxs7vlykgj74']"
25wwnmsib55vg4eebiwz7lr73bfgahuq,phist,1.9.2,0,SUCCESS,Not Scheduled,25wwnmsib55vg4eebiwz7lr73bfgahuq,qxdcgqjky2iknazsb4s665pbkuz4dl56,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/25wwnmsib55vg4eebiwz7lr73bfgahuq.yaml,"['qdum4gzpqdvy7verqstfdkfkdbbmuwwr', 'o67hxbh52k63nf4og7xilfcc2gsfhrcl', 'ntv6ad3f3cii5lhhbobjik4dw34tsi2y', 'xfuvvfr4i4tjs5lykm4oszvtsukl2773']"
2bp4kam5gfcr6otdq5e24qwaoxw6yf7v,phist,1.9.0,0,SUCCESS,Not Scheduled,2bp4kam5gfcr6otdq5e24qwaoxw6yf7v,c7pjv4nvxbfmdqdtidmctbjkjhb6cgw3,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/2bp4kam5gfcr6otdq5e24qwaoxw6yf7v.yaml,"['xuzoopuqc6xedk76f76n2alifrt5llgk', 'lrouz6fqqhd4ruqc56tmsxswjm5vacj3', 'zoitcwm3mmoqi6lpjxnayztrwu6in5br', 'ya3luux2r7itkznf5t6ppfy2dyij326h']"
2ebzz5gju2l3m75eqou53eyxs2gznhhw,phist,1.8.0,0,SUCCESS,Not Scheduled,2ebzz5gju2l3m75eqou53eyxs2gznhhw,gjy7tcrqrh3wu2exdoandsbv7wraxxly,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/2ebzz5gju2l3m75eqou53eyxs2gznhhw.yaml,"['4gih3qhistg2sr2t3b3gjv37ckcgxj4u', '4nzq2eqvti2hifnqlkafgwvgpenqaale', 'qbx2cckwws5nn4kmmg5u7wdg6up44gul', 'bufv2ttl66wolia64nt6wh2xanandsiy']"
2icfulttytae42l2mhgmjxq6rfsugma4,phist,1.7.3,0,SUCCESS,Not Scheduled,2icfulttytae42l2mhgmjxq6rfsugma4,txzzf35avkhymu3rwdtiilclujv7ua5d,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/2icfulttytae42l2mhgmjxq6rfsugma4.yaml,"['eophddrl5cbpoknyiy4p57sl5eumnwdv', '4nzq2eqvti2hifnqlkafgwvgpenqaale', '7f47oejpookmf3ecbjnazq76gfy6nuw6', 'oosigim5cozkcrj2ycodn7lm2qjzritt']"
2lg3a6lgzga3k2dhai2jy4354zaieeik,phist,1.9.2,0,SUCCESS,Not Scheduled,2lg3a6lgzga3k2dhai2jy4354zaieeik,lzow5akagg7spb6b5qrxagymokhupjhj,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/2lg3a6lgzga3k2dhai2jy4354zaieeik.yaml,"['xoh5dfpj74wuz7vfwubmoobpfekx2xwp', 'piol2hoakmpxu4jmihya3hfisbwwat7p', 'ts6limkslso6zu72naiaolcpob6qc6zm', '2zzwified64bq55s3wtt6aq2hv4m7qp4']"
2nz65oc2zqilpcxwy64peffcen3vl4bo,phist,1.6.1,0,SUCCESS,Not Scheduled,2nz65oc2zqilpcxwy64peffcen3vl4bo,3wqknnmyqrqqfpex65xbyjsrol4w2mzl,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/2nz65oc2zqilpcxwy64peffcen3vl4bo.yaml,"['lzivlklhrrdzq5yy4ufp5pdcnpeouy57', 'psxad2ow7kp4i2xp6zoqynhh6az3vxdg', 'ackaa2l4svlmygwwfnzddif7yk6vmngp']"
2oizka3445czu7sz6iyxkpq43tpvgdlx,phist,1.9.2,0,SUCCESS,Not Scheduled,2oizka3445czu7sz6iyxkpq43tpvgdlx,5tamfv6cwazgzuoghscvltr7q3cv4wod,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/2oizka3445czu7sz6iyxkpq43tpvgdlx.yaml,"['ntzozvjjwznqyjkm7gqkljobim4f3oos', 'jsl7r5mwlzon5hijlxtp4kxv2h6khsww', 'enmph22kij4dkoywh774utctv74v22o2', 'gujsava7zuyyftjn6plt3d2ihmn5atuv']"
2oq7ukuckbiuudl2r74b2pf6qxps4yru,phist,1.9.2,0,SUCCESS,Not Scheduled,2oq7ukuckbiuudl2r74b2pf6qxps4yru,ls5kfjpom36gwojmenw2y34ghtjvy4nq,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/2oq7ukuckbiuudl2r74b2pf6qxps4yru.yaml,"['adqh4qvtb4efyl5wruky2oznp6doou4k', 'piol2hoakmpxu4jmihya3hfisbwwat7p', 'pixgaikfwcfvjoaxl6ttns5cnaygnlh7', 'koj2dodmvhtshbuxgh3d56nxiad4hsg6']"
2ryzgmqca6ejupzh5lsikpbr7omuhbvx,phist,1.9.3,0,SUCCESS,Not Scheduled,2ryzgmqca6ejupzh5lsikpbr7omuhbvx,cw3mc4uuompkpszhaft2a6o2ngaulj2k,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/2ryzgmqca6ejupzh5lsikpbr7omuhbvx.yaml,"['qggj523dktgoblmay3gsyfmqjswi3775', 'unrvf6ehypzcbivpfz3d3a6wwj7ab4bi', '4vl3lfy7q3ccacbramfkhlnoso3zjez6', '3xsmvn37i5u4rsmxu7fecilxekayoatk']"
2sjb6vvvbmymbj3mce2hmxoep2xaneph,phist,1.4.3,0,SUCCESS,Not Scheduled,2sjb6vvvbmymbj3mce2hmxoep2xaneph,enw2lr4rikx7u2psuo3ydqzbflspdiia,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/2sjb6vvvbmymbj3mce2hmxoep2xaneph.yaml,"['ntzozvjjwznqyjkm7gqkljobim4f3oos', 'rhvs2peprujw53rkl6p6ctezq2wifbfr', 'zoitcwm3mmoqi6lpjxnayztrwu6in5br']"
2vd46nhvxb7vlmnb7ea7xl7ddwo64xvx,phist,1.8.0,0,SUCCESS,Not Scheduled,2vd46nhvxb7vlmnb7ea7xl7ddwo64xvx,edcwl6cowc477qll6utyabqot7mn2oxv,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/2vd46nhvxb7vlmnb7ea7xl7ddwo64xvx.yaml,"['eophddrl5cbpoknyiy4p57sl5eumnwdv', 'pgpzgajsqpbujo5on4zavxbked6nijyv', 'a64dsl63tlgf6oo64trc62s3bqdef3rz', 'ccgudhcksxjs5pdmyedd7wojx47w7uih']"
2wcp3ult7drkktfw6at6xumgnfirwjfn,phist,1.8.0,0,SUCCESS,Not Scheduled,2wcp3ult7drkktfw6at6xumgnfirwjfn,ip5j7c3hdawbusp5kb33htxvo6fuchl5,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/2wcp3ult7drkktfw6at6xumgnfirwjfn.yaml,"['6xd2dipbxw2sp6guc6zmzfuidzk6c3tu', 'nnaxyn37rpv4cdnsn6bdq3dwjpjprguk', 'wpbb2equvn6ocffiaiolh3qhiv3ozuik', 'i3q3bj3klzfi76vhgjp6eqlwtnmyhtkn']"
2y6hckn2lbjwux3lmfz23ukcgvfq2pqi,phist,1.9.4,0,SUCCESS,Not Scheduled,2y6hckn2lbjwux3lmfz23ukcgvfq2pqi,fw7udmy2blpr64p3ybxt4o3rftjlneun,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/2y6hckn2lbjwux3lmfz23ukcgvfq2pqi.yaml,"['kfrgbub7dgpa2ektnytztsh2nwdfxv7r', 'piol2hoakmpxu4jmihya3hfisbwwat7p', 'wpbb2equvn6ocffiaiolh3qhiv3ozuik', 'ya3luux2r7itkznf5t6ppfy2dyij326h']"
2yn5ujc5yh6oe6anfymhntntdslpnedz,phist,1.4.3,0,SUCCESS,Not Scheduled,2yn5ujc5yh6oe6anfymhntntdslpnedz,w342t5nhtdcsgnspclpohzl3b4o6mcgt,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/2yn5ujc5yh6oe6anfymhntntdslpnedz.yaml,"['z6wk4st2lbp7cjklrfnax3sffnk4xrn5', 'btc6qgpijqk3owq54ytcnwwmcstil4my', 'va7ravkis2whh76yrjrhlbya42juvaz2']"
2zvzcoeu2c4pc5vbtepnaxhvohfy2hvk,phist,1.8.0,0,SUCCESS,Not Scheduled,2zvzcoeu2c4pc5vbtepnaxhvohfy2hvk,ofluaje4e3w2reaprxlvhb7z7nqzdsnt,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/2zvzcoeu2c4pc5vbtepnaxhvohfy2hvk.yaml,"['uoz23qgqo4qbj4qtjk6cqsxnmgziek3f', 'ygypy7hrlpr573l7usybknjq66a334ai', 'wpbb2equvn6ocffiaiolh3qhiv3ozuik', '3dv6763luk23kcxfisvjhoze7fafa7mh']"
32oqv2ku5cuyjt6xsx6nkfjslbzk26z4,phist,1.8.0,0,SUCCESS,Not Scheduled,32oqv2ku5cuyjt6xsx6nkfjslbzk26z4,rxgixjj5qlv37gebq4maxfso3rdyivoq,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/32oqv2ku5cuyjt6xsx6nkfjslbzk26z4.yaml,"['6g4hluemqgwnb7cfxtjd44a5tzjge26y', 'ntv6ad3f3cii5lhhbobjik4dw34tsi2y', 'jav4wqudjcg7dsjv2bfmiftfzddznkg3', 'g53g2cc3hgjbfeqznw3cfkccbz4wv2oo']"
36ynuixm54cciqoidnvkiw3qy3nwc2ga,phist,1.9.5,0,SUCCESS,Not Scheduled,36ynuixm54cciqoidnvkiw3qy3nwc2ga,giwkgvkbpwkz3thpuyaj2qhicaoyq3xj,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/36ynuixm54cciqoidnvkiw3qy3nwc2ga.yaml,"['5ay64uvfayabsrle65lzic5bqzfzh6iy', 'oos6gwszelolzfanpnpghhdq6uco6yiq', 'e4gzs3dduvc65i56avfdbyvn4hervnp6', 'qdh3aj7hhwaq7sieqvhhx3l6ng42yh4z']"
375jhz77saudc6wj4xmrpmc2ji5ojots,phist,1.9.5,0,SUCCESS,Not Scheduled,375jhz77saudc6wj4xmrpmc2ji5ojots,23qqhan4jmlxllv3ezwsx2uwtwftlujz,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/375jhz77saudc6wj4xmrpmc2ji5ojots.yaml,"['lzivlklhrrdzq5yy4ufp5pdcnpeouy57', 'rq6s2a5f726vcpa4lrpyipn6q2phmqvt', 'ackaa2l4svlmygwwfnzddif7yk6vmngp', 'kkxlrfiyvoo3u6epavg7k47qei5ilarz']"
3abxmxz23vlak7txs4fc7dyxxlbhve64,phist,1.8.0,0,SUCCESS,Not Scheduled,3abxmxz23vlak7txs4fc7dyxxlbhve64,hnagn33haayvmlfam4kpgacsoijsc42m,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/3abxmxz23vlak7txs4fc7dyxxlbhve64.yaml,"['nu7hl4exprhcdxak2ys6m32uvd46jjzb', 'o67hxbh52k63nf4og7xilfcc2gsfhrcl', '5ylf25d2nuxwkiqv3j3qvzhrnqpxgs3v', 'b75w2ndimydfamog66xssdh7w6oyuy6v']"
3djb44sxuu5cklv6mzgb5nkz3torpwjf,phist,1.9.4,0,SUCCESS,Not Scheduled,3djb44sxuu5cklv6mzgb5nkz3torpwjf,e5ztyxkvit36cyhqitthojgg7n6cte34,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/3djb44sxuu5cklv6mzgb5nkz3torpwjf.yaml,"['5ay64uvfayabsrle65lzic5bqzfzh6iy', 'qbx2cckwws5nn4kmmg5u7wdg6up44gul', 'jav4wqudjcg7dsjv2bfmiftfzddznkg3', 'dfk4u6fckjgzslvnqyhyez352nvhgr7z']"
3ffk6vjvt7xokkyj7ea65tqd23mjdjni,phist,1.7.2,0,SUCCESS,Not Scheduled,3ffk6vjvt7xokkyj7ea65tqd23mjdjni,p7msammujyvnzl63rasldwzvbapv5v2k,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/3ffk6vjvt7xokkyj7ea65tqd23mjdjni.yaml,"['sxb7ugm75yg7kvlz6h43vyhqyotkv3df', 'piol2hoakmpxu4jmihya3hfisbwwat7p', '5ylf25d2nuxwkiqv3j3qvzhrnqpxgs3v', 'xfuvvfr4i4tjs5lykm4oszvtsukl2773']"
3hen4yuc5zijm6v76gc3mhmwvtqk32hh,phist,1.6.1,0,SUCCESS,Not Scheduled,3hen4yuc5zijm6v76gc3mhmwvtqk32hh,dv64ziozhb7ast7ssfukluxczxqjqhaq,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/3hen4yuc5zijm6v76gc3mhmwvtqk32hh.yaml,"['6g4hluemqgwnb7cfxtjd44a5tzjge26y', '543ypdprmva7vdtsomcw7ysxs4o2xxpb', 'qbx2cckwws5nn4kmmg5u7wdg6up44gul']"
3jr4uksoucbjgv7t2ytatf5ru4te2ei3,phist,1.4.3,0,SUCCESS,Not Scheduled,3jr4uksoucbjgv7t2ytatf5ru4te2ei3,tejv4eunrlczd46qxiamj5o4oiztsg62,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/3jr4uksoucbjgv7t2ytatf5ru4te2ei3.yaml,"['adqh4qvtb4efyl5wruky2oznp6doou4k', 'cf74w5azqfrza3k6rgx7qigrj4qlxp6z', 'oymegvbkeubve4y2qwlvmdxfb4jrsjbt']"
3khpqrkwj4r2f2eeyclcivfmwaaeo74l,phist,1.4.3,0,SUCCESS,Not Scheduled,3khpqrkwj4r2f2eeyclcivfmwaaeo74l,o7zc6gg2as6gx2d3ewrq7f5jusvwa5y4,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/3khpqrkwj4r2f2eeyclcivfmwaaeo74l.yaml,"['b2gbj2djgc7lbpzdydoczrogaiu33xaz', 'jevkaxccmi63eiijwwd6teijgmckbbxg', '6wvvqp3me7kn52zisziksfnloukw3kbm']"
3ngqjbwor2xe7gmv5lngpgb6if6xsxsm,phist,1.9.2,0,SUCCESS,Not Scheduled,3ngqjbwor2xe7gmv5lngpgb6if6xsxsm,yegped7nsnxnqazmunxeb2rtfqnzqzyt,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/3ngqjbwor2xe7gmv5lngpgb6if6xsxsm.yaml,"['5urpxdoddlip3fxtfh32duj2dyjb5yqc', 'lrouz6fqqhd4ruqc56tmsxswjm5vacj3', 'oymegvbkeubve4y2qwlvmdxfb4jrsjbt', 'ya3luux2r7itkznf5t6ppfy2dyij326h']"
3qvhkjzpex6k3pgoic2hzcphqvwegokf,phist,1.9.4,0,SUCCESS,Not Scheduled,3qvhkjzpex6k3pgoic2hzcphqvwegokf,vmoq4mjqcet66xnnwwqdhj5zm4lp7vgw,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/3qvhkjzpex6k3pgoic2hzcphqvwegokf.yaml,"['xoh5dfpj74wuz7vfwubmoobpfekx2xwp', '4nzq2eqvti2hifnqlkafgwvgpenqaale', 'ts6limkslso6zu72naiaolcpob6qc6zm', 'sygg75koa42pbzh6lemsu6mv5egozcwd']"
3ucwfecul3fb5lradi65fqdj7g7xsxwo,phist,1.6.1,0,SUCCESS,Not Scheduled,3ucwfecul3fb5lradi65fqdj7g7xsxwo,o6bn2cc42yejplvagbwcz2mgalcnc4ga,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/3ucwfecul3fb5lradi65fqdj7g7xsxwo.yaml,"['pernvbjtuazsz4ng7xahj4x3rz6kp622', 'wrnrdcjlxz4jvi5ysthyoi6qchidftcz', 'nu7rve24orrsc2ievlfwnal4zmdm3kq6']"
3wxi5a2frjyjurl475uzf7sule4hcsno,phist,1.9.1,0,SUCCESS,Not Scheduled,3wxi5a2frjyjurl475uzf7sule4hcsno,latyzx5zmsxoedjjz2btkhfizs6mbq3a,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/3wxi5a2frjyjurl475uzf7sule4hcsno.yaml,"['ayn4s3glrfbm7drd7adh525poy2qehra', 'sm7tvonxqb65nc4huwkpqd2on2fqtiug', '7f47oejpookmf3ecbjnazq76gfy6nuw6', 'vfycyf7w4awk3uxey57fgivc76amolgx']"
3ynmyofeb6kezcze33napmsni3knuaou,phist,1.7.5,0,SUCCESS,Not Scheduled,3ynmyofeb6kezcze33napmsni3knuaou,3wvld66kq5nnergdiqpez3bw46v37nej,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/3ynmyofeb6kezcze33napmsni3knuaou.yaml,"['rncjcs6ssfs4mcdgr7icux7g44ao6dmt', 'pgpzgajsqpbujo5on4zavxbked6nijyv', '6wvvqp3me7kn52zisziksfnloukw3kbm', 'hwqqsa7fn56hlxqsfske22y4qm5cwmpt']"
3z6tmv23qm4kik67gdzkdygk3ljgak34,phist,1.9.0,0,SUCCESS,Not Scheduled,3z6tmv23qm4kik67gdzkdygk3ljgak34,5tzs2qtqxozg7uqr2f7jwj36ipyvtakl,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/3z6tmv23qm4kik67gdzkdygk3ljgak34.yaml,"['5urpxdoddlip3fxtfh32duj2dyjb5yqc', 'piol2hoakmpxu4jmihya3hfisbwwat7p', 'ts6limkslso6zu72naiaolcpob6qc6zm', 'mlyzbno5wk5o3z3lvnkxxenmfoomwmxg']"
3zzsot7nob2bu7mu4iwtnys6ndout7gb,phist,1.9.5,0,SUCCESS,Not Scheduled,3zzsot7nob2bu7mu4iwtnys6ndout7gb,7no2rq6nlxcvcxzfpq6srmo2cvr5dyz2,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/3zzsot7nob2bu7mu4iwtnys6ndout7gb.yaml,"['6cltqahmkaktfw324ji2dazdmvzcl74f', 'oos6gwszelolzfanpnpghhdq6uco6yiq', '7f47oejpookmf3ecbjnazq76gfy6nuw6', 'cwbqu3mdo3pgpjq2mygyngtbxm35vxvn']"
42ne5o7eghdu4ryitu3yaslns5llwqwt,phist,1.4.3,0,SUCCESS,Not Scheduled,42ne5o7eghdu4ryitu3yaslns5llwqwt,m23nvhckshv7d5zbtifuyucmklcxel6g,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/42ne5o7eghdu4ryitu3yaslns5llwqwt.yaml,"['cuebroshbqpxsgzmzqi3sh4tgfsauzhh', 'rq6s2a5f726vcpa4lrpyipn6q2phmqvt', 'nu7rve24orrsc2ievlfwnal4zmdm3kq6']"
44p74mzkbafkuar2w42ndiheg2wdqqsd,phist,1.6.0,0,SUCCESS,Not Scheduled,44p74mzkbafkuar2w42ndiheg2wdqqsd,spwikoamo57kxrg7ueue2qtvtvjne2zu,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/44p74mzkbafkuar2w42ndiheg2wdqqsd.yaml,"['n2mvrjqr6ezsiyutrju65z33b6qqqg6u', 'vbxtulhjds4pztf5csz7cal3t3kpo7rb', 'oymegvbkeubve4y2qwlvmdxfb4jrsjbt']"
45bu6at6pzp4nnmtcb3dlvucq4la5npt,phist,master,0,SUCCESS,Not Scheduled,45bu6at6pzp4nnmtcb3dlvucq4la5npt,2pmnasb42swsz4gpyni4qit32ldqx6ye,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/45bu6at6pzp4nnmtcb3dlvucq4la5npt.yaml,"['nu7hl4exprhcdxak2ys6m32uvd46jjzb', 'uerfhf2dxzfeeq34cz7oumw6f2nye7kf', 'jav4wqudjcg7dsjv2bfmiftfzddznkg3', 'b75w2ndimydfamog66xssdh7w6oyuy6v']"
46wygwjksifvfefoypojafaibkyqzbt4,phist,1.6.1,0,SUCCESS,Not Scheduled,46wygwjksifvfefoypojafaibkyqzbt4,be4mokn2knhr4yzoi2spe2hbd4sjyro7,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/phist/specs/46wygwjksifvfefoypojafaibkyqzbt4.yaml,"['ajn6ok446bp5ckp2tgt5cssokfk6xdkh', '66zgol5p2tch6s5teuz4452mvmzjg3gx', 'qbx2cckwws5nn4kmmg5u7wdg6up44gul']"
