,name,version,level,Status,Reason,full_hash,hash,Num Successes,Num Fails,Alloc Time,yaml_file,dependencies
24emsgqkkjduc5i7zcyjphdb4qqidpz3,superlu,5.2.2,0,SUCCESS,Not Scheduled,24emsgqkkjduc5i7zcyjphdb4qqidpz3,onlabnoali2n2p627xtirhxv7ajhkzjp,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/superlu/specs/24emsgqkkjduc5i7zcyjphdb4qqidpz3.yaml,"['lnzj6oxvtslctmzqoo4a4ixdaz65uvaj', 'uerfhf2dxzfeeq34cz7oumw6f2nye7kf']"
25tjbahglvo5ssir3qfzvdfztb6iu5n6,superlu,5.2.2,0,SUCCESS,Not Scheduled,25tjbahglvo5ssir3qfzvdfztb6iu5n6,2pieevb2qyzg72rlng26llyrpt7umyaf,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/superlu/specs/25tjbahglvo5ssir3qfzvdfztb6iu5n6.yaml,"['k73wib26wtzh4k5dpofvkb2adrrfwcpx', '4vl3lfy7q3ccacbramfkhlnoso3zjez6']"
27klkpfh5uk4xsakv7kl3r5qyz7xp4s2,superlu,5.3.0,0,SUCCESS,Not Scheduled,27klkpfh5uk4xsakv7kl3r5qyz7xp4s2,6bdhmkv7bzrimit7tmyw2wez2myf7tsm,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/superlu/specs/27klkpfh5uk4xsakv7kl3r5qyz7xp4s2.yaml,"['adqh4qvtb4efyl5wruky2oznp6doou4k', 'qbx2cckwws5nn4kmmg5u7wdg6up44gul']"
2caarqzxnoqdmboiae2rnlkdfxywzdyz,superlu,5.3.0,0,SUCCESS,Not Scheduled,2caarqzxnoqdmboiae2rnlkdfxywzdyz,3xycl5ddudft5rl57l4lvimn62mgjkvl,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/superlu/specs/2caarqzxnoqdmboiae2rnlkdfxywzdyz.yaml,"['elupkehd3uhq54xgxarsfic77hkj5373', '5ylf25d2nuxwkiqv3j3qvzhrnqpxgs3v']"
2ffskjk2nlmg7fpyyhs6iuxfdjphx743,superlu,5.2.1,0,SUCCESS,Not Scheduled,2ffskjk2nlmg7fpyyhs6iuxfdjphx743,5mwzo7yxnheg3radncycmn3cv3altklu,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/superlu/specs/2ffskjk2nlmg7fpyyhs6iuxfdjphx743.yaml,"['a4po3r7dvq23nyuqv624u6icvq4rravy', 'ntv6ad3f3cii5lhhbobjik4dw34tsi2y']"
2hyn2ins3a2biuhdlc2gcretdnvtz7hr,superlu,5.3.0,0,SUCCESS,Not Scheduled,2hyn2ins3a2biuhdlc2gcretdnvtz7hr,mmk6getcjhhlz6l7h64ex45zlfgbkgtl,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/superlu/specs/2hyn2ins3a2biuhdlc2gcretdnvtz7hr.yaml,"['f6pmtbfpfyjszbukxpsma5wq3rgi3joh', '4vl3lfy7q3ccacbramfkhlnoso3zjez6']"
2jokluxynf3ies7rn6s3qzj72ivljbyl,superlu,5.2.2,0,SUCCESS,Not Scheduled,2jokluxynf3ies7rn6s3qzj72ivljbyl,vuekk6uwcj5n5kw7sl73gdmwvprnwiyr,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/superlu/specs/2jokluxynf3ies7rn6s3qzj72ivljbyl.yaml,"['t67x44ity5fi57yohgr5r7g7afhv4q6f', '6wvvqp3me7kn52zisziksfnloukw3kbm']"
2klytk6qqqpzs34qfmveq6ndil65evva,superlu,5.3.0,0,SUCCESS,Not Scheduled,2klytk6qqqpzs34qfmveq6ndil65evva,il3uc55wazcd576wfmutk2ydw7u2qwpv,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/superlu/specs/2klytk6qqqpzs34qfmveq6ndil65evva.yaml,"['332tygc22qycht4oybbwqpo5pmvkpx7h', 'wpbb2equvn6ocffiaiolh3qhiv3ozuik']"
2mlj2r35dbjzq43kajloech7e7sp6jkd,superlu,5.3.0,0,SUCCESS,Not Scheduled,2mlj2r35dbjzq43kajloech7e7sp6jkd,stlfze535sf36nvxiprtjswzgzp7e4rs,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/superlu/specs/2mlj2r35dbjzq43kajloech7e7sp6jkd.yaml,"['3gsn4le7stkw4enroe2oljii4npbqsyu', '7f47oejpookmf3ecbjnazq76gfy6nuw6']"
2r7laa2otynljoujemnxh4hrouqzkxdr,superlu,5.3.0,0,SUCCESS,Not Scheduled,2r7laa2otynljoujemnxh4hrouqzkxdr,fzxujhc5ly3hey66jtpi3xa2vqimy3ou,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/superlu/specs/2r7laa2otynljoujemnxh4hrouqzkxdr.yaml,"['kfrgbub7dgpa2ektnytztsh2nwdfxv7r', 'qfqhgzmtl2zvjx4z4em22nxgmvxv6fuz']"
2vuk4nbypk4gcm2pjxugqxprhrcqka2c,superlu,5.3.0,0,SUCCESS,Not Scheduled,2vuk4nbypk4gcm2pjxugqxprhrcqka2c,lhtrynwe5auhpvwsneqfmbr7beaokeht,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/superlu/specs/2vuk4nbypk4gcm2pjxugqxprhrcqka2c.yaml,"['cuebroshbqpxsgzmzqi3sh4tgfsauzhh', '6wvvqp3me7kn52zisziksfnloukw3kbm']"
2w3ufb4454dj7vkneqdpwrgehjyvciwu,superlu,5.2.2,0,SUCCESS,Not Scheduled,2w3ufb4454dj7vkneqdpwrgehjyvciwu,dmzf563q3hqqcbu3elr7ljca6vbhti2j,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/superlu/specs/2w3ufb4454dj7vkneqdpwrgehjyvciwu.yaml,"['nu7hl4exprhcdxak2ys6m32uvd46jjzb', 'wpbb2equvn6ocffiaiolh3qhiv3ozuik']"
2wegtb5wv7pqptsgr6n23lljywzco75k,superlu,5.3.0,0,SUCCESS,Not Scheduled,2wegtb5wv7pqptsgr6n23lljywzco75k,cw3ubvdbmtbs7qhn4icrrdqqk42atfj4,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/superlu/specs/2wegtb5wv7pqptsgr6n23lljywzco75k.yaml,"['lnzj6oxvtslctmzqoo4a4ixdaz65uvaj', 'va7ravkis2whh76yrjrhlbya42juvaz2']"
2xjrlcwix3ah5lylyehkvp6l3e7kclo3,superlu,5.3.0,0,SUCCESS,Not Scheduled,2xjrlcwix3ah5lylyehkvp6l3e7kclo3,27l7upguj2yl4iky3r3k2ocbjoccyweu,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/superlu/specs/2xjrlcwix3ah5lylyehkvp6l3e7kclo3.yaml,"['oyxo4cjuqp4agyztxxisuwva3l2rru4f', 'f2l264vwrw6uo3cfva3fvligiighc7cd']"
355p3ekufjywnufbj6gohe4rus5yeamm,superlu,5.2.1,0,SUCCESS,Not Scheduled,355p3ekufjywnufbj6gohe4rus5yeamm,dz7nptat2uimgbykq5s4xu76kscotf4u,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/superlu/specs/355p3ekufjywnufbj6gohe4rus5yeamm.yaml,"['2fvwcsqfxv6trc3ucje34ywir3ep2ebm', '5ylf25d2nuxwkiqv3j3qvzhrnqpxgs3v']"
36wh6mgoqvwf2lc4jnndzcg55kzlfvuq,superlu,5.2.2,0,SUCCESS,Not Scheduled,36wh6mgoqvwf2lc4jnndzcg55kzlfvuq,lygtlufu2gxacaptglztxdmmkorxekqs,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/superlu/specs/36wh6mgoqvwf2lc4jnndzcg55kzlfvuq.yaml,"['a4po3r7dvq23nyuqv624u6icvq4rravy', '5ylf25d2nuxwkiqv3j3qvzhrnqpxgs3v']"
37kcdavz5vkcpwmmkckzfiwgxmsewgio,superlu,5.3.0,0,SUCCESS,Not Scheduled,37kcdavz5vkcpwmmkckzfiwgxmsewgio,n7rqx5uk4iaxdgvtj4gpqohfguvyi4qa,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/superlu/specs/37kcdavz5vkcpwmmkckzfiwgxmsewgio.yaml,"['6luac5333elbdpucon23uguqkqpiljvv', '32y6nyxbq7wijkurfzyrvorzfpc2mpmk']"
