,name,version,level,Status,Reason,full_hash,hash,Num Successes,Num Fails,Alloc Time,yaml_file,dependencies
22h5qp4h322i6qmnbc4g534hkqjalvpq,amrex,18.09.1,0,SUCCESS,Not Scheduled,22h5qp4h322i6qmnbc4g534hkqjalvpq,fjpauugpldyhjf76yiwmstfglx34bj4y,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/amrex/specs/22h5qp4h322i6qmnbc4g534hkqjalvpq.yaml,"['5qpcaa23b6vmfwau2uqr7pb7wt6lngvc', '7ggsykqzk5yboxjnqgz7yyle6yt7zfue', '5jltp6t3qtoxtmob5s7g3jmqhdi7xf6w']"
23nvg2iett72mjpnvcavro54e4dubg7a,amrex,20.10,0,SUCCESS,Not Scheduled,23nvg2iett72mjpnvcavro54e4dubg7a,q753lvyq4evfqagf3tfwy7wblr3i7727,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/amrex/specs/23nvg2iett72mjpnvcavro54e4dubg7a.yaml,"['qr6g4wdtcykf2ldrahuo4jbgilwezl5r', '65c6h7yrohjh64ysgxr7zmuquapqwqgn']"
23xgcrbscqpuh3q2xvfjet2dq3lilzvu,amrex,20.11,0,SUCCESS,Not Scheduled,23xgcrbscqpuh3q2xvfjet2dq3lilzvu,7esbsj4lb2lhjvvwhv7bdg36bfa4p3fx,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/amrex/specs/23xgcrbscqpuh3q2xvfjet2dq3lilzvu.yaml,"['bn4b2c6urzi7u4nazrwp7qcb7h7piyje', 'rjdb2zkqh6riztwiqekfmox7gznqddkw']"
24slwyoaip6d4eb2mgx5zhinxvzoj65v,amrex,18.10.1,0,SUCCESS,Not Scheduled,24slwyoaip6d4eb2mgx5zhinxvzoj65v,fqyuvw6nczxjrawgrkcajo7cjgmq7kkg,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/amrex/specs/24slwyoaip6d4eb2mgx5zhinxvzoj65v.yaml,"['vhrf4g2hfftyi6t7vxs4eftnh4z7sdsx', 'ti73x7wesizhzmc3h2bfr2n6cw2kzmzr', '5jltp6t3qtoxtmob5s7g3jmqhdi7xf6w']"
252btvxxckod56es7jzsl3s3v66glfg7,amrex,21.05,0,SUCCESS,Not Scheduled,252btvxxckod56es7jzsl3s3v66glfg7,ioe4zksfaymqmxqd25wpulpx5s4l43tr,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/amrex/specs/252btvxxckod56es7jzsl3s3v66glfg7.yaml,"['loertepz3sh7cj7khejlyz3ule4tays7', 'rjdb2zkqh6riztwiqekfmox7gznqddkw']"
25lpw3hbqwi3gyu3nagdlmzyyodv7mzl,amrex,develop,0,SUCCESS,Not Scheduled,25lpw3hbqwi3gyu3nagdlmzyyodv7mzl,duygm6uucm2y53f2l7phek2jhx4cib5t,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/amrex/specs/25lpw3hbqwi3gyu3nagdlmzyyodv7mzl.yaml,"['u2pl7jmyueqikif7w6c3nje3jts5u3ub', 'uc5xkrjk5w22yvsanwzozumcuifk6unl']"
27wnpscrrw3jwonkasmxfz5smed4sydg,amrex,21.08,0,SUCCESS,Not Scheduled,27wnpscrrw3jwonkasmxfz5smed4sydg,ncbwq45mpegopo2raqcdffw6dmzkg34i,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/amrex/specs/27wnpscrrw3jwonkasmxfz5smed4sydg.yaml,"['x3jk7jhfnkp37tkrqzcde4qidbpyao7v', 'l2nv2w7cblpcgdiyohlz3zmux43tdca6']"
2d2wd7xz4xpiwhvn3m7c24hg6pms7p5w,amrex,19.10,0,SUCCESS,Not Scheduled,2d2wd7xz4xpiwhvn3m7c24hg6pms7p5w,bkagqsdu6gpday47p2jox6g4l3g7r5im,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/amrex/specs/2d2wd7xz4xpiwhvn3m7c24hg6pms7p5w.yaml,"['53w6igy2uumgy5fqusmxnw3jyz62pt24', 'mbji3g7lu7rumnfsmqydwntoxyaqvxch', '5jltp6t3qtoxtmob5s7g3jmqhdi7xf6w']"
2fsvmmkfxifptnn6lroqa25i4eodqjo4,amrex,21.02,0,SUCCESS,Not Scheduled,2fsvmmkfxifptnn6lroqa25i4eodqjo4,bwfcqjy3pozuy6a2fs62kwvhwvv3qacq,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/amrex/specs/2fsvmmkfxifptnn6lroqa25i4eodqjo4.yaml,"['r2srfrz2u4sgye2nn7izhikaj5tt52cn', '7ggsykqzk5yboxjnqgz7yyle6yt7zfue']"
2jdjvi3wshv437dng6nwamivomjb5wqa,amrex,18.10.1,0,SUCCESS,Not Scheduled,2jdjvi3wshv437dng6nwamivomjb5wqa,erff776v254m2jtgzn2iubqjfdive7uh,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/amrex/specs/2jdjvi3wshv437dng6nwamivomjb5wqa.yaml,"['k4w7lfympn3653xzdwt74yk645btic23', 'p3dmtcboanjwhkd7l3liyt73tbhu4sws', '5jltp6t3qtoxtmob5s7g3jmqhdi7xf6w']"
