,name,version,level,Status,Reason,full_hash,hash,Num Successes,Num Fails,Alloc Time,yaml_file,dependencies
25b3jtmrdujkko5cvrwrtovkvea46xbd,mercury,2.0.1,0,SUCCESS,Not Scheduled,25b3jtmrdujkko5cvrwrtovkvea46xbd,tmejep6uwapjgvuzpwv35cbgyjrkblyp,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/mercury/specs/25b3jtmrdujkko5cvrwrtovkvea46xbd.yaml,"['ynmoxzdoybkpjipxcqe4at6ckazlbvua', 'lbpam6wrjq2wvbwursykmvrhgofchnek', 'r57stlhywpmzxjd7uaiafoqrx6ibhxah']"
266d2555zd3ool5whsxyac6ty3haq546,mercury,0.9.0,0,SUCCESS,Not Scheduled,266d2555zd3ool5whsxyac6ty3haq546,wrcust3plymi7bv4qdk6cp3eo3ce74cm,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/mercury/specs/266d2555zd3ool5whsxyac6ty3haq546.yaml,"['h4axd2jmpnpym7ry7s4ndlp4bnhopdxa', '6g4hluemqgwnb7cfxtjd44a5tzjge26y']"
2bw2itsfihby6ydrkznwfw77phxtfpwk,mercury,2.1.0,0,SUCCESS,Not Scheduled,2bw2itsfihby6ydrkznwfw77phxtfpwk,sv6swyse5rmlbbnv76ntaxyizoukscbn,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/mercury/specs/2bw2itsfihby6ydrkznwfw77phxtfpwk.yaml,"['burspr2r6wppw55e47npuzrzokyhamzf', 'lleeoexgamf2bh5a3ifujra4cvhuq4f6', 'r57stlhywpmzxjd7uaiafoqrx6ibhxah']"
2cpwshmikm4aychp5l7grgh7wwe4kr4b,mercury,master,0,SUCCESS,Not Scheduled,2cpwshmikm4aychp5l7grgh7wwe4kr4b,jdmj5drne2j743jhvhaoq5vzeph5oif7,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/mercury/specs/2cpwshmikm4aychp5l7grgh7wwe4kr4b.yaml,"['ac7oetru2wxajr3xhojfmv4nobkz36qn', 'vt7lide4cpukeofm25vp7cxvwbfbb55g', 'r57stlhywpmzxjd7uaiafoqrx6ibhxah']"
2cskqsvjowtmgcfgvxbibv7slv2ahrjm,mercury,2.1.0,0,SUCCESS,Not Scheduled,2cskqsvjowtmgcfgvxbibv7slv2ahrjm,kqur6qjaizrwswuhg3fjznomjtbmcm66,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/mercury/specs/2cskqsvjowtmgcfgvxbibv7slv2ahrjm.yaml,"['w7eclygzxxeyoycs6tkj5mtgjonpe662', 'uyabpizxmcmo5i237ce7p6jqziuwdtnp', 'r57stlhywpmzxjd7uaiafoqrx6ibhxah']"
2j2j6bqfbmye5ubwahasjlplwxpdcl2e,mercury,2.0.1,0,SUCCESS,Not Scheduled,2j2j6bqfbmye5ubwahasjlplwxpdcl2e,3lqrvz7uncl7kxvnaemdipvbppajtbfj,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/mercury/specs/2j2j6bqfbmye5ubwahasjlplwxpdcl2e.yaml,"['uzqarmj6qnxjtxkoc4tt4dxpbqxknuke', '6cltqahmkaktfw324ji2dazdmvzcl74f', 'r57stlhywpmzxjd7uaiafoqrx6ibhxah']"
2kpwum45tvsks7iisbxrngbe4jt3fnub,mercury,1.0.1,0,SUCCESS,Not Scheduled,2kpwum45tvsks7iisbxrngbe4jt3fnub,uzboxikm5gqgb2ue5pybi352b4ajz7wq,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/mercury/specs/2kpwum45tvsks7iisbxrngbe4jt3fnub.yaml,"['e5jockgaqupok7evkwo4wtp4r4d63rp7', 'adqh4qvtb4efyl5wruky2oznp6doou4k', 'r57stlhywpmzxjd7uaiafoqrx6ibhxah']"
2nrtfcqkxbewhvsebee62eyloje3ctbe,mercury,1.0.0,0,SUCCESS,Not Scheduled,2nrtfcqkxbewhvsebee62eyloje3ctbe,bz7wbjf53zh5iesu3qi26b265tvvizqi,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/mercury/specs/2nrtfcqkxbewhvsebee62eyloje3ctbe.yaml,"['e5jockgaqupok7evkwo4wtp4r4d63rp7', '332tygc22qycht4oybbwqpo5pmvkpx7h', 'r57stlhywpmzxjd7uaiafoqrx6ibhxah']"
2pfwrt3aihmfbqvzx25ingwf372jdeuq,mercury,0.9.0,0,SUCCESS,Not Scheduled,2pfwrt3aihmfbqvzx25ingwf372jdeuq,2jtt2lzpls2xnfuwxv7cmb4yzmx5brw5,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/mercury/specs/2pfwrt3aihmfbqvzx25ingwf372jdeuq.yaml,"['ynmoxzdoybkpjipxcqe4at6ckazlbvua', 'kfrgbub7dgpa2ektnytztsh2nwdfxv7r']"
2pr5ziv227n7i7ugtq4zwhrmhhwrmbuc,mercury,0.9.0,0,SUCCESS,Not Scheduled,2pr5ziv227n7i7ugtq4zwhrmhhwrmbuc,mbzwps7g2fh6gbaj6j433oed5f6cumxv,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/mercury/specs/2pr5ziv227n7i7ugtq4zwhrmhhwrmbuc.yaml,"['ifp5qaqaaqjh4kad3r3t47to57ou7jjo', '2ooattvyzef7jcufitfnwstlfoxav4xl']"
2v7tejukcaauwfsr6zxdot5t7e5nocda,mercury,1.0.1,0,SUCCESS,Not Scheduled,2v7tejukcaauwfsr6zxdot5t7e5nocda,dbkkny3ddw4a5noisl3bied7n7czuvve,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/mercury/specs/2v7tejukcaauwfsr6zxdot5t7e5nocda.yaml,"['l6cb7xwaovj4d4aiv5xssjo5o2axljs7', 'adqh4qvtb4efyl5wruky2oznp6doou4k', 'r57stlhywpmzxjd7uaiafoqrx6ibhxah']"
36d47noxnunuxeewxky2hquao3xyu4uv,mercury,1.0.1,0,SUCCESS,Not Scheduled,36d47noxnunuxeewxky2hquao3xyu4uv,uyma76oat2gmdb3fsnkrqkdsf7emh5tr,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/mercury/specs/36d47noxnunuxeewxky2hquao3xyu4uv.yaml,"['ilehf46owfhlmyh77lrb7c726odcadfq', 'okwpzdocjdmo3kshjl5m366tdoriw72q', 'r57stlhywpmzxjd7uaiafoqrx6ibhxah']"
37tkyg4lll3bduuir66nubawzvj6tijf,mercury,2.0.0,0,SUCCESS,Not Scheduled,37tkyg4lll3bduuir66nubawzvj6tijf,cvf4orsbxdqf6uc4ecyumdl3mmydkevh,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/mercury/specs/37tkyg4lll3bduuir66nubawzvj6tijf.yaml,"['ac7oetru2wxajr3xhojfmv4nobkz36qn', '4gih3qhistg2sr2t3b3gjv37ckcgxj4u', 'r57stlhywpmzxjd7uaiafoqrx6ibhxah']"
3ak6socdi7uuihvkyix3pwekaxykm5v7,mercury,1.0.0,0,SUCCESS,Not Scheduled,3ak6socdi7uuihvkyix3pwekaxykm5v7,snhg6hpja6u7ncz6qkqnrf3mckyv3apa,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/mercury/specs/3ak6socdi7uuihvkyix3pwekaxykm5v7.yaml,"['7pys6zlsiqelfshtywdnzrytsj4q47ob', '6xd2dipbxw2sp6guc6zmzfuidzk6c3tu', 'r57stlhywpmzxjd7uaiafoqrx6ibhxah']"
3aouixxijxahl2kqmbhu7saizxex3rio,mercury,1.0.1,0,SUCCESS,Not Scheduled,3aouixxijxahl2kqmbhu7saizxex3rio,jtynw45yqnswc5a6v4qsxqy2nfxrytz3,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/mercury/specs/3aouixxijxahl2kqmbhu7saizxex3rio.yaml,"['zqjwkqum4kyd7rdfkfthfefdpilqh2fh', '3gsn4le7stkw4enroe2oljii4npbqsyu', 'r57stlhywpmzxjd7uaiafoqrx6ibhxah']"
3djd3h3dmoa6hw5gewe3ycvlai34myal,mercury,1.0.0,0,SUCCESS,Not Scheduled,3djd3h3dmoa6hw5gewe3ycvlai34myal,cqw35oyxnapl4axkc3npak53xpgurpfl,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/mercury/specs/3djd3h3dmoa6hw5gewe3ycvlai34myal.yaml,"['yvxydcnuwlodibddt2yjppevj5jvgvhr', 'mjr2modeaqgy4b3jqdc2phbmyqxfmrrp', 'r57stlhywpmzxjd7uaiafoqrx6ibhxah']"
3kfewqoy5uisjezgd6c2lfqnsr2ct4it,mercury,0.9.0,0,SUCCESS,Not Scheduled,3kfewqoy5uisjezgd6c2lfqnsr2ct4it,tsdz34gmnccy25kcqoofgljdqa4s2pln,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/mercury/specs/3kfewqoy5uisjezgd6c2lfqnsr2ct4it.yaml,"['hdemnuihabbq2saakxszs62xvr32n4kj', '5ay64uvfayabsrle65lzic5bqzfzh6iy']"
