,name,version,level,Status,Reason,full_hash,hash,Num Successes,Num Fails,Alloc Time,yaml_file,dependencies
2jg3voszpgwkbsrxylia4esh5nvcmao5,slate,2021.05.01,0,SUCCESS,Not Scheduled,2jg3voszpgwkbsrxylia4esh5nvcmao5,lo2rzgdila5pog7jutvdricsbp4ktqyg,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/slate/specs/2jg3voszpgwkbsrxylia4esh5nvcmao5.yaml,"['e3i5auz4mzdephkpbwe74etytdcqbf2g', 'tt6pxxmh2ebmry4a3an3zbvco4xg6yk6', 'i7dj2izjt4ynu76vevvskxhne2owsm2w', 'qao2iw6bdjj5a6bwmda4f7xqf6lhvu2z', 'hvq2arykhs46oqlr3ncfoytu3j7rt5ys', 'a64dsl63tlgf6oo64trc62s3bqdef3rz']"
3beedlrou5z36agfkfjaxzscaawretlb,slate,2021.05.01,0,SUCCESS,Not Scheduled,3beedlrou5z36agfkfjaxzscaawretlb,vxame4l6rye72yghf2hkhp3j24vnnt6o,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/slate/specs/3beedlrou5z36agfkfjaxzscaawretlb.yaml,"['sngfcrdjk45elfbbwpys45hntabi7ivn', 'tt6pxxmh2ebmry4a3an3zbvco4xg6yk6', 'pngusuwbjykdgpof2p354thqkegduo5x', 'o67hxbh52k63nf4og7xilfcc2gsfhrcl', 'ut6jizccsru4zmhevaufwgt2d7sg6qpw', 'a64dsl63tlgf6oo64trc62s3bqdef3rz']"
3cv6muqmdwkfneao4qyz62nw4wpcvzq4,slate,2021.05.01,0,SUCCESS,Not Scheduled,3cv6muqmdwkfneao4qyz62nw4wpcvzq4,cug4mgphvanngbl2dw7qarhbo66idbyq,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/slate/specs/3cv6muqmdwkfneao4qyz62nw4wpcvzq4.yaml,"['e3i5auz4mzdephkpbwe74etytdcqbf2g', 'tt6pxxmh2ebmry4a3an3zbvco4xg6yk6', 'lkf7is2gw4scqqcvcpolkwfp3jktsugb', 'eq7psyphbkhapbiloxik4qszclsivwyh', 'a64dsl63tlgf6oo64trc62s3bqdef3rz', 'jav4wqudjcg7dsjv2bfmiftfzddznkg3']"
3wirffu5kbsdzruznv5danmuxwaatoyk,slate,2021.05.01,0,SUCCESS,Not Scheduled,3wirffu5kbsdzruznv5danmuxwaatoyk,5zmr3b4vf4owaprixynfkyif4nslx5ki,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/slate/specs/3wirffu5kbsdzruznv5danmuxwaatoyk.yaml,"['e3i5auz4mzdephkpbwe74etytdcqbf2g', 'tt6pxxmh2ebmry4a3an3zbvco4xg6yk6', 'lkf7is2gw4scqqcvcpolkwfp3jktsugb', 'rq6s2a5f726vcpa4lrpyipn6q2phmqvt', 'pfwu4hjrixwputjplntkhal43volk4mm', 'a64dsl63tlgf6oo64trc62s3bqdef3rz']"
446iwolrvxqzrft25oktwqoomlfwqajq,slate,master,0,SUCCESS,Not Scheduled,446iwolrvxqzrft25oktwqoomlfwqajq,u3ysvmbhs2y7wparc3ixiczdbpqt7kok,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/slate/specs/446iwolrvxqzrft25oktwqoomlfwqajq.yaml,"['e3i5auz4mzdephkpbwe74etytdcqbf2g', 'tt6pxxmh2ebmry4a3an3zbvco4xg6yk6', 'i7dj2izjt4ynu76vevvskxhne2owsm2w', 'sm7tvonxqb65nc4huwkpqd2on2fqtiug', 'c5ggsx7stttvnldq5cgjoiweqojlu23r', 'a64dsl63tlgf6oo64trc62s3bqdef3rz']"
4notjsxiwqps4hr6vtf2lepxz54tjo4h,slate,2021.05.02,0,SUCCESS,Not Scheduled,4notjsxiwqps4hr6vtf2lepxz54tjo4h,gwmxbkmpize37w4335gpgv36p4hmca2f,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/slate/specs/4notjsxiwqps4hr6vtf2lepxz54tjo4h.yaml,"['sngfcrdjk45elfbbwpys45hntabi7ivn', 'tt6pxxmh2ebmry4a3an3zbvco4xg6yk6', 'pngusuwbjykdgpof2p354thqkegduo5x', 'pgpzgajsqpbujo5on4zavxbked6nijyv', 'cbtic27fbdcpsuzkweixcfx7wgoh77x3', 'a64dsl63tlgf6oo64trc62s3bqdef3rz']"
5hnqoknpwqd7tr24noipukxdu6epvwie,slate,2020.10.00,0,SUCCESS,Not Scheduled,5hnqoknpwqd7tr24noipukxdu6epvwie,zsezlu277ttu2w4ecvjr5q3peacudmze,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/slate/specs/5hnqoknpwqd7tr24noipukxdu6epvwie.yaml,"['pg7kga44jynlaprljq5j4q2i7qgaffxh', 'tt6pxxmh2ebmry4a3an3zbvco4xg6yk6', 'e74xjbedsqesihz7bvn2xg7h3h5i5ott', 'yxtfk2dhopsmw7iihcigbglb5m6nrvtt', 'uvflgmxjdmsm7kxqii7vdzizl4r4ox46', 'a64dsl63tlgf6oo64trc62s3bqdef3rz']"
64uutkieanrtcuyq4dg2mf2ndkirl4m4,slate,2021.05.01,0,SUCCESS,Not Scheduled,64uutkieanrtcuyq4dg2mf2ndkirl4m4,pnyjtxvxjbiyr6fny66wenszahs7cq3u,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/slate/specs/64uutkieanrtcuyq4dg2mf2ndkirl4m4.yaml,"['sngfcrdjk45elfbbwpys45hntabi7ivn', 'tt6pxxmh2ebmry4a3an3zbvco4xg6yk6', 'pngusuwbjykdgpof2p354thqkegduo5x', 'nnaxyn37rpv4cdnsn6bdq3dwjpjprguk', 'ixjcuylx4bub6rytm2mk5gv6ugojkbm7', 'a64dsl63tlgf6oo64trc62s3bqdef3rz']"
64yxcj2ogqrsy4l2w6ithekcebb6mcwf,slate,2020.10.00,0,SUCCESS,Not Scheduled,64yxcj2ogqrsy4l2w6ithekcebb6mcwf,pc7kk74faagcmj3sxttygw3pphghoxha,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/slate/specs/64yxcj2ogqrsy4l2w6ithekcebb6mcwf.yaml,"['pg7kga44jynlaprljq5j4q2i7qgaffxh', 'tt6pxxmh2ebmry4a3an3zbvco4xg6yk6', 'e74xjbedsqesihz7bvn2xg7h3h5i5ott', 'unrvf6ehypzcbivpfz3d3a6wwj7ab4bi', 'giule2szax2mhwqf6zw6ar2ic3cwibcn', 'a64dsl63tlgf6oo64trc62s3bqdef3rz']"
6lk3bqgauuwszlkomllyrz4x2rvbi7u2,slate,2021.05.02,0,SUCCESS,Not Scheduled,6lk3bqgauuwszlkomllyrz4x2rvbi7u2,j5akhgwafxq2fzmtk57tffatidsw5mpv,1,0,3600,/p/vast1/koparasy/BUILD/spack_cluster_installer/quartz/slate/specs/6lk3bqgauuwszlkomllyrz4x2rvbi7u2.yaml,"['e3i5auz4mzdephkpbwe74etytdcqbf2g', 'tt6pxxmh2ebmry4a3an3zbvco4xg6yk6', 'lkf7is2gw4scqqcvcpolkwfp3jktsugb', '4nzq2eqvti2hifnqlkafgwvgpenqaale', '262daun6hmstpwboq5yvzqh6wlnnne4k', 'a64dsl63tlgf6oo64trc62s3bqdef3rz']"
