,jobid,unmatched_at,total_subsystems,max_percent_matched
371,393490,2,3,0.6666666666666666
372,393493,2,3,0.6666666666666666
373,393495,2,3,0.6666666666666666
374,393499,2,3,0.6666666666666666
375,393501,2,3,0.6666666666666666
376,393502,2,3,0.6666666666666666
377,393505,2,3,0.6666666666666666
378,393518,2,3,0.6666666666666666
379,393526,2,3,0.6666666666666666
380,393534,2,3,0.6666666666666666
381,393538,2,3,0.6666666666666666
382,393539,2,3,0.6666666666666666
383,393541,2,3,0.6666666666666666
384,393543,2,3,0.6666666666666666
385,393544,2,3,0.6666666666666666
386,393545,2,3,0.6666666666666666
387,393551,2,3,0.6666666666666666
388,393559,2,3,0.6666666666666666
389,393565,2,3,0.6666666666666666
390,393566,2,3,0.6666666666666666
391,393567,2,3,0.6666666666666666
392,393568,2,3,0.6666666666666666
393,393576,2,3,0.6666666666666666
394,393577,2,3,0.6666666666666666
395,393580,2,3,0.6666666666666666
396,393582,2,3,0.6666666666666666
397,393597,2,3,0.6666666666666666
398,393602,2,3,0.6666666666666666
399,393603,2,3,0.6666666666666666
400,393605,2,3,0.6666666666666666
401,393611,2,3,0.6666666666666666
402,393634,2,3,0.6666666666666666
403,393638,2,3,0.6666666666666666
404,393645,2,3,0.6666666666666666
405,393650,2,3,0.6666666666666666
406,393655,2,3,0.6666666666666666
407,375069,3,3,1.0
408,375079,2,3,0.6666666666666666
409,375098,3,3,1.0
410,375147,2,3,0.6666666666666666
411,375153,2,3,0.6666666666666666
412,375155,2,3,0.6666666666666666
413,375160,2,3,0.6666666666666666
414,375178,3,3,1.0
415,375214,2,3,0.6666666666666666
416,375229,3,3,1.0
417,375238,2,3,0.6666666666666666
418,375239,3,3,1.0
419,375240,3,3,1.0
420,375258,2,3,0.6666666666666666
421,375271,2,3,0.6666666666666666
422,375282,2,3,0.6666666666666666
423,375314,2,3,0.6666666666666666
424,375318,3,3,1.0
425,375320,3,3,1.0
426,375321,2,3,0.6666666666666666
427,375323,2,3,0.6666666666666666
428,375331,3,3,1.0
429,375336,3,3,1.0
430,375338,2,3,0.6666666666666666
431,375339,2,3,0.6666666666666666
432,375342,2,3,0.6666666666666666
433,375356,3,3,1.0
434,375359,2,3,0.6666666666666666
435,375361,2,3,0.6666666666666666
436,375362,2,3,0.6666666666666666
437,375364,3,3,1.0
438,375365,2,3,0.6666666666666666
439,375367,2,3,0.6666666666666666
440,375370,2,3,0.6666666666666666
441,375372,3,3,1.0
442,375378,2,3,0.6666666666666666
443,375385,2,3,0.6666666666666666
444,375411,2,3,0.6666666666666666
445,375412,2,3,0.6666666666666666
446,375448,3,3,1.0
447,375474,2,3,0.6666666666666666
448,375487,3,3,1.0
449,375500,3,3,1.0
450,375502,3,3,1.0
451,375543,3,3,1.0
452,375566,3,3,1.0
453,375574,3,3,1.0
454,375579,2,3,0.6666666666666666
455,375583,2,3,0.6666666666666666
456,375584,2,3,0.6666666666666666
457,375585,2,3,0.6666666666666666
458,375586,2,3,0.6666666666666666
459,375587,2,3,0.6666666666666666
460,375588,2,3,0.6666666666666666
461,375589,2,3,0.6666666666666666
462,375590,2,3,0.6666666666666666
463,375591,2,3,0.6666666666666666
464,375597,2,3,0.6666666666666666
465,375598,2,3,0.6666666666666666
466,375601,2,3,0.6666666666666666
467,375602,2,3,0.6666666666666666
468,375603,2,3,0.6666666666666666
469,375605,2,3,0.6666666666666666
470,375608,2,3,0.6666666666666666
471,375610,2,3,0.6666666666666666
472,375611,2,3,0.6666666666666666
473,375612,2,3,0.6666666666666666
474,375613,2,3,0.6666666666666666
475,375614,2,3,0.6666666666666666
476,375616,2,3,0.6666666666666666
477,375617,2,3,0.6666666666666666
478,375621,2,3,0.6666666666666666
479,375622,2,3,0.6666666666666666
480,375630,2,3,0.6666666666666666
481,375634,2,3,0.6666666666666666
482,375636,2,3,0.6666666666666666
483,375637,2,3,0.6666666666666666
484,375644,2,3,0.6666666666666666
485,375655,3,3,1.0
486,375728,3,3,1.0
487,375757,2,3,0.6666666666666666
488,375788,2,3,0.6666666666666666
489,375797,2,3,0.6666666666666666
490,375826,2,3,0.6666666666666666
491,375841,3,3,1.0
492,375842,2,3,0.6666666666666666
493,375856,2,3,0.6666666666666666
494,375865,2,3,0.6666666666666666
495,375882,2,3,0.6666666666666666
496,375887,2,3,0.6666666666666666
497,375897,2,3,0.6666666666666666
498,375955,3,3,1.0
499,375958,3,3,1.0
500,375984,2,3,0.6666666666666666
501,375998,2,3,0.6666666666666666
502,376007,2,3,0.6666666666666666
503,376028,2,3,0.6666666666666666
504,376062,2,3,0.6666666666666666
505,376063,2,3,0.6666666666666666
506,376064,2,3,0.6666666666666666
507,376066,2,3,0.6666666666666666
508,376067,2,3,0.6666666666666666
509,376069,2,3,0.6666666666666666
510,376070,2,3,0.6666666666666666
511,376073,2,3,0.6666666666666666
512,376078,2,3,0.6666666666666666
513,376080,2,3,0.6666666666666666
514,376081,2,3,0.6666666666666666
515,376082,2,3,0.6666666666666666
516,376083,2,3,0.6666666666666666
517,376084,2,3,0.6666666666666666
518,376087,2,3,0.6666666666666666
519,376088,2,3,0.6666666666666666
520,376089,2,3,0.6666666666666666
521,376090,2,3,0.6666666666666666
522,376091,2,3,0.6666666666666666
523,376092,2,3,0.6666666666666666
524,376096,2,3,0.6666666666666666
525,376097,2,3,0.6666666666666666
526,376099,2,3,0.6666666666666666
527,376100,2,3,0.6666666666666666
528,376101,2,3,0.6666666666666666
529,376102,2,3,0.6666666666666666
530,376103,2,3,0.6666666666666666
531,376104,2,3,0.6666666666666666
532,376106,2,3,0.6666666666666666
533,376109,2,3,0.6666666666666666
534,376111,2,3,0.6666666666666666
535,376112,2,3,0.6666666666666666
536,376116,2,3,0.6666666666666666
537,376117,2,3,0.6666666666666666
538,376119,2,3,0.6666666666666666
539,376125,2,3,0.6666666666666666
540,376127,2,3,0.6666666666666666
541,376129,2,3,0.6666666666666666
542,376130,2,3,0.6666666666666666
543,376133,2,3,0.6666666666666666
544,376134,2,3,0.6666666666666666
545,376135,2,3,0.6666666666666666
546,376136,2,3,0.6666666666666666
547,376141,2,3,0.6666666666666666
548,376142,2,3,0.6666666666666666
549,376143,2,3,0.6666666666666666
550,376144,2,3,0.6666666666666666
551,376145,2,3,0.6666666666666666
552,376147,2,3,0.6666666666666666
553,376148,2,3,0.6666666666666666
554,376149,2,3,0.6666666666666666
555,376151,2,3,0.6666666666666666
556,376153,2,3,0.6666666666666666
557,376155,2,3,0.6666666666666666
558,376157,2,3,0.6666666666666666
559,376159,2,3,0.6666666666666666
560,376160,2,3,0.6666666666666666
561,376165,2,3,0.6666666666666666
562,376166,2,3,0.6666666666666666
563,376167,2,3,0.6666666666666666
564,376172,2,3,0.6666666666666666
565,376173,2,3,0.6666666666666666
566,376174,2,3,0.6666666666666666
567,376175,2,3,0.6666666666666666
568,376176,2,3,0.6666666666666666
569,376177,2,3,0.6666666666666666
570,376178,2,3,0.6666666666666666
571,376182,2,3,0.6666666666666666
572,376183,2,3,0.6666666666666666
573,376185,2,3,0.6666666666666666
574,376186,2,3,0.6666666666666666
575,376187,2,3,0.6666666666666666
576,376188,2,3,0.6666666666666666
577,376189,2,3,0.6666666666666666
578,376190,2,3,0.6666666666666666
579,376191,2,3,0.6666666666666666
580,376192,2,3,0.6666666666666666
581,376193,2,3,0.6666666666666666
582,376195,2,3,0.6666666666666666
583,376196,2,3,0.6666666666666666
584,376198,2,3,0.6666666666666666
585,376202,2,3,0.6666666666666666
586,376203,2,3,0.6666666666666666
587,376207,2,3,0.6666666666666666
588,376209,2,3,0.6666666666666666
589,376211,2,3,0.6666666666666666
590,376212,2,3,0.6666666666666666
591,376213,2,3,0.6666666666666666
592,376214,2,3,0.6666666666666666
593,376216,2,3,0.6666666666666666
594,376218,2,3,0.6666666666666666
595,376221,2,3,0.6666666666666666
596,376222,2,3,0.6666666666666666
597,376223,2,3,0.6666666666666666
598,376224,2,3,0.6666666666666666
599,376226,2,3,0.6666666666666666
600,376227,2,3,0.6666666666666666
601,376228,2,3,0.6666666666666666
602,376229,2,3,0.6666666666666666
603,376230,2,3,0.6666666666666666
604,376231,2,3,0.6666666666666666
605,376232,2,3,0.6666666666666666
606,376234,2,3,0.6666666666666666
607,376235,2,3,0.6666666666666666
608,376236,2,3,0.6666666666666666
609,376237,2,3,0.6666666666666666
610,376239,2,3,0.6666666666666666
611,376246,2,3,0.6666666666666666
612,376248,2,3,0.6666666666666666
613,376249,2,3,0.6666666666666666
614,376250,2,3,0.6666666666666666
615,376251,2,3,0.6666666666666666
616,376252,2,3,0.6666666666666666
617,376253,2,3,0.6666666666666666
618,376256,2,3,0.6666666666666666
619,376257,2,3,0.6666666666666666
620,376259,2,3,0.6666666666666666
621,376260,2,3,0.6666666666666666
622,376264,2,3,0.6666666666666666
623,376268,2,3,0.6666666666666666
624,376269,2,3,0.6666666666666666
625,376270,2,3,0.6666666666666666
626,376271,2,3,0.6666666666666666
627,376273,2,3,0.6666666666666666
628,376274,2,3,0.6666666666666666
629,376277,2,3,0.6666666666666666
630,376278,2,3,0.6666666666666666
631,376282,2,3,0.6666666666666666
632,376284,2,3,0.6666666666666666
633,376286,2,3,0.6666666666666666
634,376287,2,3,0.6666666666666666
635,376291,2,3,0.6666666666666666
636,376294,2,3,0.6666666666666666
637,376299,2,3,0.6666666666666666
638,376302,2,3,0.6666666666666666
639,376304,2,3,0.6666666666666666
640,376306,2,3,0.6666666666666666
641,376311,2,3,0.6666666666666666
642,376313,2,3,0.6666666666666666
643,376314,2,3,0.6666666666666666
644,376316,2,3,0.6666666666666666
645,376320,2,3,0.6666666666666666
646,376324,2,3,0.6666666666666666
647,376328,2,3,0.6666666666666666
648,376331,2,3,0.6666666666666666
649,376332,2,3,0.6666666666666666
650,376334,2,3,0.6666666666666666
651,376343,2,3,0.6666666666666666
652,376345,2,3,0.6666666666666666
653,376355,2,3,0.6666666666666666
654,376356,2,3,0.6666666666666666
655,376357,2,3,0.6666666666666666
656,376448,3,3,1.0
657,376487,3,3,1.0
658,376517,3,3,1.0
659,376563,3,3,1.0
660,376578,3,3,1.0
661,376588,3,3,1.0
662,376620,3,3,1.0
663,388287,3,3,1.0
664,388316,3,3,1.0
665,388352,3,3,1.0
666,388355,3,3,1.0
667,388381,2,3,0.6666666666666666
668,388411,2,3,0.6666666666666666
669,388413,2,3,0.6666666666666666
670,388417,2,3,0.6666666666666666
671,388419,2,3,0.6666666666666666
672,388428,2,3,0.6666666666666666
673,388429,3,3,1.0
674,388437,2,3,0.6666666666666666
675,388457,3,3,1.0
676,388459,2,3,0.6666666666666666
677,388467,2,3,0.6666666666666666
678,388469,3,3,1.0
679,388473,2,3,0.6666666666666666
680,388474,2,3,0.6666666666666666
681,388481,2,3,0.6666666666666666
682,388482,2,3,0.6666666666666666
683,388503,2,3,0.6666666666666666
684,388507,2,3,0.6666666666666666
685,388528,2,3,0.6666666666666666
686,388539,3,3,1.0
687,388564,2,3,0.6666666666666666
688,388622,3,3,1.0
689,388647,3,3,1.0
690,388651,3,3,1.0
691,388665,2,3,0.6666666666666666
692,388668,2,3,0.6666666666666666
693,388669,2,3,0.6666666666666666
694,388674,2,3,0.6666666666666666
695,388675,2,3,0.6666666666666666
696,388676,2,3,0.6666666666666666
697,388678,2,3,0.6666666666666666
698,388684,2,3,0.6666666666666666
699,388687,2,3,0.6666666666666666
700,388690,2,3,0.6666666666666666
701,388691,2,3,0.6666666666666666
702,388695,2,3,0.6666666666666666
703,388696,2,3,0.6666666666666666
704,388698,2,3,0.6666666666666666
705,388700,2,3,0.6666666666666666
706,388702,2,3,0.6666666666666666
707,388703,2,3,0.6666666666666666
708,388704,2,3,0.6666666666666666
709,388705,2,3,0.6666666666666666
710,388706,2,3,0.6666666666666666
711,388707,2,3,0.6666666666666666
712,388711,2,3,0.6666666666666666
713,388715,2,3,0.6666666666666666
714,388719,2,3,0.6666666666666666
715,388720,2,3,0.6666666666666666
716,388722,2,3,0.6666666666666666
717,388723,2,3,0.6666666666666666
718,388724,2,3,0.6666666666666666
719,388725,2,3,0.6666666666666666
720,388726,2,3,0.6666666666666666
721,388754,2,3,0.6666666666666666
722,388755,2,3,0.6666666666666666
723,388756,2,3,0.6666666666666666
724,388757,2,3,0.6666666666666666
725,388758,2,3,0.6666666666666666
726,388761,2,3,0.6666666666666666
727,388765,2,3,0.6666666666666666
728,388766,2,3,0.6666666666666666
729,388772,2,3,0.6666666666666666
730,388774,2,3,0.6666666666666666
731,388775,2,3,0.6666666666666666
732,388776,2,3,0.6666666666666666
733,388780,2,3,0.6666666666666666
734,388784,2,3,0.6666666666666666
735,388786,2,3,0.6666666666666666
736,388788,2,3,0.6666666666666666
737,388789,2,3,0.6666666666666666
738,388790,2,3,0.6666666666666666
739,388791,2,3,0.6666666666666666
740,388792,2,3,0.6666666666666666
741,388795,2,3,0.6666666666666666
742,388798,2,3,0.6666666666666666
743,388799,2,3,0.6666666666666666
744,388801,2,3,0.6666666666666666
745,388803,2,3,0.6666666666666666
746,388804,2,3,0.6666666666666666
747,388805,2,3,0.6666666666666666
748,388806,2,3,0.6666666666666666
749,388807,2,3,0.6666666666666666
750,388808,2,3,0.6666666666666666
751,388809,2,3,0.6666666666666666
752,388810,2,3,0.6666666666666666
753,388811,2,3,0.6666666666666666
754,388814,2,3,0.6666666666666666
755,388815,2,3,0.6666666666666666
756,388816,2,3,0.6666666666666666
757,388818,2,3,0.6666666666666666
758,388895,2,3,0.6666666666666666
759,388940,2,3,0.6666666666666666
760,388942,2,3,0.6666666666666666
761,388943,2,3,0.6666666666666666
762,388945,2,3,0.6666666666666666
763,388946,2,3,0.6666666666666666
764,388948,2,3,0.6666666666666666
765,388949,2,3,0.6666666666666666
766,388950,2,3,0.6666666666666666
767,388951,2,3,0.6666666666666666
768,388952,2,3,0.6666666666666666
769,388953,2,3,0.6666666666666666
770,388955,2,3,0.6666666666666666
771,388956,2,3,0.6666666666666666
772,388961,2,3,0.6666666666666666
773,388962,2,3,0.6666666666666666
774,388963,2,3,0.6666666666666666
775,388964,2,3,0.6666666666666666
776,388966,2,3,0.6666666666666666
777,388969,2,3,0.6666666666666666
778,389028,3,3,1.0
779,389158,2,3,0.6666666666666666
780,389161,2,3,0.6666666666666666
781,389163,2,3,0.6666666666666666
782,389228,2,3,0.6666666666666666
783,389233,2,3,0.6666666666666666
784,389243,2,3,0.6666666666666666
785,389263,2,3,0.6666666666666666
786,389264,2,3,0.6666666666666666
787,389312,2,3,0.6666666666666666
788,389351,2,3,0.6666666666666666
789,389459,2,3,0.6666666666666666
790,389473,2,3,0.6666666666666666
791,389502,2,3,0.6666666666666666
792,389523,2,3,0.6666666666666666
793,389529,2,3,0.6666666666666666
794,389583,3,3,1.0
795,389607,3,3,1.0
796,389617,3,3,1.0
797,389658,3,3,1.0
798,389701,2,3,0.6666666666666666
799,389702,2,3,0.6666666666666666
800,389703,2,3,0.6666666666666666
801,389708,2,3,0.6666666666666666
802,389713,3,3,1.0
803,389723,2,3,0.6666666666666666
804,389725,2,3,0.6666666666666666
805,389726,2,3,0.6666666666666666
806,389727,2,3,0.6666666666666666
807,389728,2,3,0.6666666666666666
808,389730,2,3,0.6666666666666666
809,389745,2,3,0.6666666666666666
810,389786,3,3,1.0
