,jobid,unmatched_at,total_subsystems,max_percent_matched
977,nbs7okh2so7siejoramrxmzuqhsf54d2,12,24,0.5
978,jbicy7ncodimbrf55kkr7sospw7addhx,12,24,0.5
979,v7izrvx5t67nyephf4ygzuwabxsapb6k,15,26,0.5769230769230769
980,xzhuoaksv4kut6nudfhdkz6jxrw2uoak,17,26,0.6538461538461539
981,kxbi5jzahre5sty462l5jowlwh52otd6,12,24,0.5
982,ppwtdyi3jvhdgpuq6qtb6hpdgnqlitmp,15,23,0.6521739130434783
983,f5tt5oqehyed2tcrm5qdn2fkwr5pp33q,14,25,0.56
984,yrtx5zsluwxltsg5mcvhlh4yrah3iac7,25,51,0.49019607843137253
985,jnrtu75nxuppms3hivqnyficj4h2obbg,12,26,0.46153846153846156
986,hif6tc5oefvi4tpeokou6ynrvncmljbf,12,26,0.46153846153846156
987,lyoxixwh5fixujzb6dvnkabknmisq2v4,15,25,0.6
988,ovsnuk7z4lzyxrdn7qtk2zlaypuhsqte,17,34,0.5
989,c5blc35xpb6wpvprot2uv7iswyuiuazz,13,25,0.52
990,qd6xajbpof32vsls5xvzitrbozx3mtcz,18,33,0.5454545454545454
991,7ylmgqy2kgpvqmigw3olswbgkkurhph3,13,26,0.5
992,w34ub3y4g25bokzividrhrkgg3w5g7bs,15,23,0.6521739130434783
993,aae4dnqwnv72vfemdc5voqrxo3iierwa,15,24,0.625
994,bqurezgtg74g3xpsmkzcodgmfxnzbcfz,13,25,0.52
995,4svshsijrwdun6nxzewkp4z5mvbeuuob,9,33,0.2727272727272727
996,rzwf7qoi76jp4awpu2f6q3rss7oqq454,10,33,0.30303030303030304
997,a7mxr76xwqmctk5abcz3nkurqqrm7hoi,10,32,0.3125
998,4rajlrk4miflkxxddrvya44ysrqdghol,11,32,0.34375
999,m6dsdqpmld2tzvhdu2kpxedphpnbnp3x,12,33,0.36363636363636365
1000,lkwha4cduic6osl7pr6ecgk3tyijmqg7,11,33,0.3333333333333333
1001,fs6tkhfwjvsdkuxbg75wy6phefrhcl2m,13,32,0.40625
1002,tqgr7usbxyelycl4ckxol4cmi3qisang,14,33,0.42424242424242425
1003,cbbkorvltevbvttzgeicrcu2kf3bbnsq,12,33,0.36363636363636365
1004,av4vfyqnkyezr7h4ruxiufl763xh4i3l,13,32,0.40625
1005,m5omepb7xnatomczc6p6k4tcyu6xi3y5,14,33,0.42424242424242425
1006,vryjgc3fkv6mq54f6t6yyvugyhdnqh4w,15,33,0.45454545454545453
1007,657v46ahuvzluotllyvixev7k525dlpa,15,32,0.46875
1008,mxctamc5yqbri6cvxpy6cmsmgmju6cow,16,32,0.5
1009,rexpygfg3plirf26kohbzsygzxedy6cc,15,25,0.6
1010,mevofjjx2jwocqjvlv3jfxzmwldaasxc,15,21,0.7142857142857143
1011,yzdwrwzmkljqc5sjsxoqkcdgdznntngh,14,22,0.6363636363636364
1012,staryffuxd4vqyja7vwh27c45nhxxf27,9,25,0.36
1013,6nfmgemdv2dc3ey3mxjnvl2aprstwjdv,8,21,0.38095238095238093
1014,6thgithpnn77uyadnlax5pmuqjt4j4cc,12,25,0.48
1015,tfvwcdaf5ksonxnqlebboeypueb53geh,9,25,0.36
1016,b5avevwnugvblvcmb6pwzb5ljfetuq4p,10,25,0.4
1017,nu2m3rbzixfmsudxlikmefu2pxuovmzz,10,25,0.4
1018,kmdyjggofyquocwmvwrvxtv7cq4xrfny,9,22,0.4090909090909091
1019,kab3yqhiqt2zcmpy3ib4qf3te3s5yu2j,10,21,0.47619047619047616
1020,qzuj6cr5hwow4kmdd57itdqr7jz5gckz,11,22,0.5
1021,gz5xk4lybrhp5o5jeuug5akjvtvbp7zp,12,25,0.48
1022,5ackuo66nbvgfgpfhlczkgm64clt2dsl,14,22,0.6363636363636364
1023,7zszytfufzjkwvnpdxff7ufcca6nzang,12,23,0.5217391304347826
1024,hvulxjdlf53h6mly45bcgaew22w745g4,11,23,0.4782608695652174
1025,jpcv4nyufbux2x64knlunxqa525a7q4f,15,21,0.7142857142857143
1026,5kh5bjcxyv4shhiuqv7h6ijsjl4pkipf,11,33,0.3333333333333333
1027,be7atsrjhh7qflxcfry2r7dp7qp5xpci,13,21,0.6190476190476191
1028,izbdawgjj6vp5773z7pz2ipk2vdqiytt,12,33,0.36363636363636365
1029,besbko6uwicd5wyiy2ue4x2quakqtjzl,16,33,0.48484848484848486
1030,cuevorccgesfv7nxybpurhmiriy5rsxl,12,21,0.5714285714285714
1031,kbvxzsttqohyesjl3unhlfclsoa7z4hz,13,21,0.6190476190476191
1032,u2opsmric473m2d5djlkj4locq42ph77,11,20,0.55
1033,7xm7nim5do42qatx2vzddsdftedvours,17,35,0.4857142857142857
1034,cluw3lmaqlzuxpvbbwvvyfjgkhadtsqh,19,49,0.3877551020408163
1035,qgtk4rncojmxdef3fpf5fyj47wbbqwdx,16,36,0.4444444444444444
1036,hkm2wbihapzacfe7gkviq4dx6qzwpwev,19,39,0.48717948717948717
1037,zlto2g3uldpqlenjasv3j4iayqbhytxh,16,35,0.45714285714285713
1038,pai3yaqfyl5ebn73xcne6xivyxhiqdqa,17,49,0.3469387755102041
1039,rhym3ahh5kz3xbyhsi7z6xf7n6d6gznw,14,34,0.4117647058823529
1040,qyqawq7m3bu7vcikqmzrvjqne4l7njcy,15,34,0.4411764705882353
1041,frlkrdvb46dvu5nbkrrjrgcityfugh5r,21,31,0.6774193548387096
1042,gxf265eg2wjlpixnlcifdozy4dzsw2y5,20,33,0.6060606060606061
1043,zilhs5lgfzitaun2kafvd4ihx2tf6jen,18,30,0.6
1044,jscnqwistegbqq5aa3hcmnbisha7joio,19,38,0.5
1045,3khpqrkwj4r2f2eeyclcivfmwaaeo74l,21,31,0.6774193548387096
1046,y5hu5woyqqqketjfkq3bz3quip66xzic,19,33,0.5757575757575758
1047,t6afkydxkicjvbxkwgivu5pfvx2m7gmj,20,30,0.6666666666666666
1048,6z436whejv6k3dzlil54u7qcath2ees4,17,35,0.4857142857142857
1049,b3gvofashmqcv53rh3hh24hjojevl366,21,32,0.65625
1050,c7hzyjppsz677j6adpts6huaifiwwl7u,20,38,0.5263157894736842
1051,ktncvtobws6fhcajsslp5yvs7mlsbpvk,25,38,0.6578947368421053
1052,thpcomzf63ocqlat462xdqv2ppudv5xd,20,49,0.40816326530612246
1053,xfjccjeoanqfr7ve2dnse2g3qjgkcipc,16,35,0.45714285714285713
1054,hmves55dyyyj34rb4vctcrxeha5vcze3,16,35,0.45714285714285713
1055,6v2sl2a6o3cgyqdhqafsgam25owmzj3p,10,20,0.5
1056,pvu3z5gsrkj7f4qkqidplzvg3lryszdc,11,20,0.55
1057,rvsedrjvs6ywtxholgmpfjz763xlzawz,11,21,0.5238095238095238
1058,h4xc23a4mjmtgdoarewoszsrdhounsl5,7,14,0.5
1059,ployfte74la4g5mmkbbfjce6gzzccklu,14,20,0.7
1060,5ouxeklgwop2zyda6imwobbue6emijrh,12,23,0.5217391304347826
1061,regt352hh67ezetsyy2exq43e3fxch3t,11,21,0.5238095238095238
1062,etye2pjvqzv5boz2da7qaqfuj26jjkfi,13,23,0.5652173913043478
1063,dq4s2v5akrhbszgw3fy5ga24de765j7m,14,20,0.7
1064,bas6rhxgjck5jv2ehe545hcj2qzoz5do,11,23,0.4782608695652174
1065,owqmrgyarpcg2dn6lnit3p6oblxq6r3d,12,23,0.5217391304347826
1066,ju3jy47ucwvkhe5ul4uiyttekdn2qhvg,11,23,0.4782608695652174
1067,jl4qlzt2szrqoaeyqzzxdvyxtglcv5tl,7,14,0.5
1068,47htg4ulqhg2c44rqib33edefck24dzb,7,13,0.5384615384615384
1069,4e32ruyowxpwtryg2pts7s6mclxj6wgz,7,13,0.5384615384615384
1070,mqu2ycppdzvp2iyztp2nyidkbt2umq4s,7,13,0.5384615384615384
1071,2xeujpa3gwb3oibvldxxe5qijrh52yha,7,13,0.5384615384615384
1072,bs22puf3mtmkgfso6qddvkbgri3czr6v,7,13,0.5384615384615384
1073,b2ekwf7fi2r6layhwj6p4wgpjdhumq3z,7,13,0.5384615384615384
1074,s6u3bgpa7xt37u5u225za6gfi4hzejf4,7,13,0.5384615384615384
1075,tvtfdr3j4bbdgurn6yawydlwasnk7eq5,7,13,0.5384615384615384
1076,gilgbxp7wtbodijkmvohsxakc5pf5ijd,7,13,0.5384615384615384
1077,uc5vksl6zitontuxg4pkl2fqxybujbnj,7,13,0.5384615384615384
1078,oo4ovr6ldrr3hfilqsmxgptjw7chuac5,6,13,0.46153846153846156
1079,l6eo5f57ktonxlvfj6turn44ezo7emzr,9,17,0.5294117647058824
1080,mwuydakcisvwstf7somfsqgmuvcbleis,9,17,0.5294117647058824
1081,hhjhjv6sppyvdjss4z52e2kscp3emufi,9,17,0.5294117647058824
1082,cubdpfw3ry4lrhue64e2k5uzhigxmgnx,9,17,0.5294117647058824
1083,44bneqkindranloue3f6msp6zrr5goz7,9,17,0.5294117647058824
1084,vox6drmpqcctmhhgiiu4532y43q5njhe,16,22,0.7272727272727273
1085,oaeprwkdt5ov2dy6fq4r5kwh36clmrcj,15,22,0.6818181818181818
1086,q2zmizng4emgjh3ch2szpzxrjtfcfsng,16,22,0.7272727272727273
1087,mknorj53aknhhnsbqxynqn3t2boxtxy6,18,25,0.72
1088,yxfolxpxsiflpjcfkredbh25h4nni5uc,16,22,0.7272727272727273
1089,fwneq7zcjcus3r2ucugbjlvord4n7ses,16,21,0.7619047619047619
1090,hxg5vp2ov27uef2yixu766cjipfbajyj,16,23,0.6956521739130435
1091,t7j55o67lhnpgswayyvinx3yf5if5con,3,31,0.0967741935483871
1092,atwzgexvpz3xpkuhgwz2gjntxrlzruhz,4,31,0.12903225806451613
1093,ergwbky7isurucftffzodmq3jrz26x56,4,32,0.125
1094,tbwd4mdirex545dj2pcl64rj3lm3g57y,5,32,0.15625
1095,5msik5dfudeatsaahlrvnjdkpivgn3fo,5,32,0.15625
1096,nok4shwyju2gscbmddlu6gqanhm5qcwe,6,31,0.1935483870967742
1097,ph2nuo4w6lofit5yojii4hrsvzsmmydg,7,31,0.22580645161290322
1098,543clvqyvu7fypa72dmjgxarfiaxipw6,8,31,0.25806451612903225
1099,lhg4x7cdd2vwfogno5k5sftfw3rm4hb4,9,32,0.28125
1100,nk2exywy7ykq4fon3z4ajm7q3bbexvmy,10,30,0.3333333333333333
1101,5oov5icnvncyhl5te7w4qq4dt3kolutb,6,31,0.1935483870967742
1102,tzdb5wflixxau52bfa4srzyor4a4eksv,11,30,0.36666666666666664
1103,w3stk77jhwpoar4vcvsa6zjiojxkndx6,14,45,0.3111111111111111
1104,iwyckaixjvrdp3xbbvhhvubcg355j3b6,13,45,0.28888888888888886
1105,cjhbpqqlrh4pxgwbqq3thepnucgfml3k,15,44,0.3409090909090909
1106,ewpmjd3odqv55lte7mqlnhxizsbltjld,14,45,0.3111111111111111
1107,quy7u4dfasnpjz7u7z3tlisiph3mym4z,6,45,0.13333333333333333
1108,x5e6t5yp7b3qdpjjnlry7zhnzrg2mfsh,14,98,0.14285714285714285
1109,x4oucntt5cypb6sjwdig7akna6a34gc2,15,95,0.15789473684210525
1110,hfvyzl5nlfgde3ygjb6uakcafe6twebc,16,100,0.16
1111,piql7yxrvcg4gsj4yneyqp743xi7n7jh,17,95,0.17894736842105263
1112,7gb4k5lu364imsdpbov5cwg354yxgttg,18,98,0.1836734693877551
1113,h6sfwu4oucet6yi7s7vdaeuocglbsodn,19,100,0.19
1114,5e6f5q3cn6vcmopfsjcjbftvkm5jcrpo,20,95,0.21052631578947367
1115,sc6ujqgnkjdcdstfei42sefejxzpacmu,21,100,0.21
1116,naokxenwcj2yihz4wv7nkhzcme5ivp4v,22,95,0.23157894736842105
1117,d6kyp57k64t63342g2revcqcfofgvusn,23,100,0.23
1118,ynyuqtjrw7l5bjnfwmkwtiddreyxt56k,11,23,0.4782608695652174
1119,vhxse7f4ltrj5zha5tfpntxytaiaemzt,11,23,0.4782608695652174
1120,czj5bjgloy26a23k3kkfzzzx7ju6w6br,11,23,0.4782608695652174
1121,ne7edlqww2jsmuy6thgejnw4usmtgbmj,12,22,0.5454545454545454
1122,lfqrmqm37pqzbatuofni6mebbpbqsupx,12,22,0.5454545454545454
1123,qmcin52vlkfsaroi72cnqxi76cn5rkzz,9,32,0.28125
1124,yddebwun27rtoabid5tg22z22j5qtt4n,7,24,0.2916666666666667
1125,gzi6odqinve4owsid4lemmyws2sxxva2,8,23,0.34782608695652173
1126,76ajii2zjgl7wia5co6wyppbaje363jl,11,22,0.5
1127,u3hbcf6jks4wrp5g6ftsy6y3nu42bnrp,9,22,0.4090909090909091
1128,z5bhfu4xxjd6ykjdgjy3hk5tigkyqigd,13,24,0.5416666666666666
1129,emhbrkmcw4iazhov6kzjexsm7as4zb7w,14,23,0.6086956521739131
1130,vorpdtqu5cy52453tngsgjzpqvsozdi5,14,23,0.6086956521739131
1131,2wxz2nxzij6w7cf7wjkolvmfrf6rbua6,12,24,0.5
1132,uohulhkqy2tkrbkjvmj34wferm2omxid,12,22,0.5454545454545454
1133,ftrcce7ywlqccsg5ymdgykmhftwanw6x,14,32,0.4375
1134,xrkpfcok7kepyzp7d47n4wpbe5ikm2aj,10,22,0.45454545454545453
1135,fpuewyp4saosyxhq77ekzwinxfxeenmp,13,23,0.5652173913043478
1136,2yh6w3suhqwmpt4jbuxigl5ll5io22zu,5,24,0.20833333333333334
1137,wmmvwekvgvgkpg57m2czz6vq6wvljyvm,14,23,0.6086956521739131
1138,ed5rkji3cffcwv7v3uxbrqu6c4p6mftm,14,23,0.6086956521739131
1139,kgnrc7v5d64czfcr4zgziebfyhuswvyb,11,22,0.5
1140,5nupqqpwdigs77rnoewylyhtekeetbe3,7,23,0.30434782608695654
1141,q7yqn4gmpdl4vo7vrhc6z5uh2lvml2ea,15,22,0.6818181818181818
1142,4ezx5i42lahiwu7ydfgv7xdg6o6kxf65,13,24,0.5416666666666666
1143,a4s353utabkfpo26etz5mspti4dodv66,14,22,0.6363636363636364
1144,fz5wuzngat4o2qpqho63kasnl73mzyh3,15,22,0.6818181818181818
1145,2frvk6spcrcti2e5mfvv2jzetw4uy57i,14,32,0.4375
1146,2ztirymv7yaqzun6btz6k3mimumc4gjm,11,22,0.5
1147,expakxezvarcqavqtev43dhqp2dbx7xc,15,22,0.6818181818181818
1148,3ka3wtx7so3mtesase3paak4fwvgmkkt,8,22,0.36363636363636365
1149,y4yzro3fsr22gujuugv6yfrfbjy6g65n,9,24,0.375
1150,huls25uaerppu55cpaohey2ibwfwmkjo,9,32,0.28125
1151,r5c53vmthqu34np4bpjei7so52vcdm7s,14,22,0.6363636363636364
1152,dr3feae6622mio7jfzc4evye66gq27dx,12,23,0.5217391304347826
1153,5xqgdqkictodjiqcea3eoudoe63uavqb,14,22,0.6363636363636364
1154,hnzsb2v4xa3k46u4bcviuilbzarlzdnj,26,82,0.3170731707317073
1155,p2hpfkmb7dp4pvo4s3g6ff4iucuik7kq,18,82,0.21951219512195122
1156,u5zu7fhe47xbffy5ne6oph2gr5dij5tt,19,82,0.23170731707317074
1157,goceexbc34ath2opmz5wie2fst3ir7ch,20,82,0.24390243902439024
1158,simz7drhjkejcczkwwqkev5qjnw3rzpp,19,82,0.23170731707317074
1159,5rxntcepzdhjqiwu7365s65v2i2etgvg,27,82,0.32926829268292684
1160,5hadxbe6pobgmklkmpgv7gvicenmurhs,14,53,0.2641509433962264
1161,sqo4ont3cg3rugk6t34zaoeq5gbrdv2h,15,60,0.25
1162,wf3lcpud7ljnzemmm5gl7u5qeftb4jgb,16,59,0.2711864406779661
1163,hflszdm7rww7pyfdqyrcnmyzg2r4pikf,17,60,0.2833333333333333
1164,sxh22ovirwb44tiub73dllvlnap7mtr2,18,60,0.3
1165,bnopbrbzv4b5fpqznjytt3zsxbk26omx,15,59,0.2542372881355932
1166,x7jbkbhojj5vmyllw2kjvlyjc5mp57tx,19,58,0.3275862068965517
1167,mt6m2d6vveryhbmyhbclhprxyqedvke3,16,52,0.3076923076923077
1168,eyukj5grxtqncu5q74yvyfdaoisfm34f,9,38,0.23684210526315788
1169,oxdno4byjgzmz4k5tj4uy7nuedp6xv2e,11,38,0.2894736842105263
1170,gico2dgi5j63zswyhtdvj5uhli5zjplo,6,40,0.15
1171,dykupv7mydldpnfnc72xffmixmj6rb7i,10,38,0.2631578947368421
1172,5ntzgt7qxiv5wqzyswayjxnxydszvdsx,23,40,0.575
1173,ks4sik6tidt5awvw2roxegi4ojejai7u,7,38,0.18421052631578946
1174,4rtk5lpjhknxsbf5zcusm6ninnv3e4uq,8,39,0.20512820512820512
1175,pb5u77ifmncqpmuxck65qjrv3hxxx476,9,40,0.225
1176,uj3ghgut2a5mcz35jti5pcugonocaa4i,7,39,0.1794871794871795
1177,h2djnzu7fy7e5p2uwb5m4k5cp6yl3cgf,11,38,0.2894736842105263
1178,zzgsbq47vnlrcm7nbtkbf7u5kjkzcm7y,11,40,0.275
1179,n56o4yppbqh5zcb6mwl6kspyisrpoxqb,6,22,0.2727272727272727
1180,3gice4axy77duxxbsn673w7uraal24ig,9,22,0.4090909090909091
1181,6mu4jvnxdcz73wfyugvli2nmhzm6m4v7,5,20,0.25
1182,ekmbxgxrtzwh444sv4fud5qvk3znwv56,9,22,0.4090909090909091
1183,hqqisg5qyhh4ihoaz6vk4pmtvy6vrm2c,8,20,0.4
1184,nmmmydn4tpu5hwulamhzxjncmfqejdtz,12,37,0.32432432432432434
1185,u2hztsuqdpqr7g2zixgjexddxsdjri2k,8,35,0.22857142857142856
1186,flbk4ktqtilxx7ztzqmenaoogeihyzsx,13,39,0.3333333333333333
1187,opqfrxnshf6ri5wgnuhl4nqcw4rgq6uk,21,36,0.5833333333333334
1188,tn6r3uce2egbe5omckdylsztrf3anxlx,16,36,0.4444444444444444
1189,xlwty5gnn366t5l5m2pxcyw7ed54pwjk,9,39,0.23076923076923078
1190,vadzttirtqv7aybohznt6gqdhuuommii,10,37,0.2702702702702703
1191,gvr4gstt6yrwdxbtzf5fya3h6aajsn5l,11,37,0.2972972972972973
1192,x65v2pb7sl3xlnh5kycttzmtcetbfz5h,12,36,0.3333333333333333
1193,nlv6nklvqiyio7xnizu2vn5pqw7coi5w,12,35,0.34285714285714286
1194,u7gcd5ynkfz4t6dgu2om7cwdyfi3jzk3,11,39,0.28205128205128205
1195,mlffhznuiu7aiued2dcs5ierockf7itc,8,27,0.2962962962962963
1196,q365fyvzzxp3zxvzmzp4ktx55s6brtty,21,34,0.6176470588235294
1197,5zyuhohprhp5pnehyspef4e76rezts2z,18,39,0.46153846153846156
1198,foabq3hi32ochqv3k4g5nbkh4nr6wbye,17,38,0.4473684210526316
1199,yn7b2dsaxkmaukxodcgvwpstcdw3kih6,8,12,0.6666666666666666
1200,6dabpvmkh4fm6vgdtgprkjo3u5ll266p,17,24,0.7083333333333334
1201,jscda7c2skzm5lqmitv6vngkmunub6ui,12,25,0.48
1202,wyvpsvilmyoqrzpc2oy5ixkalqsqc5aj,13,25,0.52
1203,kzygzs6ps3k3hic3hzb3aoisvbcyfcbb,14,28,0.5
1204,j3bzkkusadtpmctvjitltemiie2gis5u,14,26,0.5384615384615384
1205,k4nrxkbqi3qqqzw72s4avgi537wjb3te,13,26,0.5
1206,vm6dnowetsquyoufriakgg2rkcjvq5x6,15,36,0.4166666666666667
1207,ltasayxulholf5ah45v5yjjyeohmeqjw,17,24,0.7083333333333334
1208,fzd3qk3bezqcnis6vdlelryvabe7qmmh,14,24,0.5833333333333334
1209,54pp7pfjcfyj3wz62tlpe7zwiccxtdat,13,28,0.4642857142857143
1210,4uxpm7dbxkahnonp5ioklufyit3a4skj,12,25,0.48
1211,zs7fvg43uonwrtxnrhhywpsvd2zjtn5l,17,28,0.6071428571428571
1212,gvtja4zrljytfav6icdvpnfwwzdshuq6,13,26,0.5
1213,5qs6qfx54leupprhq76o57zs65lpj6ef,13,24,0.5416666666666666
1214,3trsgu7azj4vi3zzgkwjdlzr3r5bjovy,10,25,0.4
1215,fz6li5uof6c2ehbwmkcj6tl2dfh3chwi,12,24,0.5
1216,ygujyqhbl2xohyximhlwjytlslfwio2b,13,25,0.52
1217,m4teybyskqe6k276jvb6ca7ldsvczron,14,26,0.5384615384615384
1218,m6eugcdgxrl5iadq4zgdo74tz7uawjou,18,36,0.5
1219,vquqo4cxqv4w3phwxob6abmmloi7exy3,13,28,0.4642857142857143
1220,nc6jj5ztg22rmhqohf2pajnmif5bn6iw,15,24,0.625
1221,pc3kj7wizklptyhy6avdwbyub3eg5nav,14,24,0.5833333333333334
1222,y5vaadjqsxoxtbg3zfe5tawgaoag65ch,16,36,0.4444444444444444
1223,jxf7ludpadmes5je4plcjtpfrohijbqj,14,28,0.5
1224,kp3n3uvnverao5det7jkhjhfececwc5w,14,28,0.5
1225,h72mmuypatnt2un6hvqxrvjno2dn2pw3,14,28,0.5
1226,j2srajht45gpsb4gaopfo3iebswbmcst,17,24,0.7083333333333334
1227,pelrbc7llu3jzr34scvxj7ccqowtile2,15,24,0.625
1228,ou3evqsgzcnqgfue2rnjoyifuprbdfol,13,28,0.4642857142857143
1229,ioywhusc2iyrjwo5a5kkpx4rqe3rayeg,11,28,0.39285714285714285
1230,pc5bpwllcodmz64gn772jau34ip57j2v,15,24,0.625
1231,pwpecviuliq3bhtf6mr4vinjxitz2x7x,16,25,0.64
1232,2pfwrt3aihmfbqvzx25ingwf372jdeuq,8,13,0.6153846153846154
1233,l26wixbuw5sodxidghrhqihlkrcbeqiq,8,14,0.5714285714285714
1234,2j2j6bqfbmye5ubwahasjlplwxpdcl2e,9,14,0.6428571428571429
1235,qp2urbkgmwo2dzrht7fhaglzrrevvzkf,8,13,0.6153846153846154
1236,ap7t3vt3otgxl3p2bhguutcpt5qmaazi,9,14,0.6428571428571429
1237,7ez2iitj2p3cbzmwytbvmyeqjxz3nmf6,9,14,0.6428571428571429
1238,jn36d7w6mkoqyxgiofzu7o3c2ah66lpv,8,14,0.5714285714285714
1239,v2bneul5p73x2xht2tr2vhdciyrycg5n,8,14,0.5714285714285714
1240,d6oaquttwl5yq6pyi2hazsx6l7ldzsf3,5,10,0.5
1241,rchphcorseno2eoh2oizpb5xvwi4tyz4,5,10,0.5
1242,txemi3nvrmabkishob6t72uutzsvrg4p,5,10,0.5
1243,r5jsxzutdo334kvenzmgkprsovkf3ne7,13,21,0.6190476190476191
1244,sl2nhuez3l22c5vqm2jvkf3cvqwll6e5,10,16,0.625
1245,m5ey5iia7ya4o5n3rpn2yzjvfo322gxx,15,22,0.6818181818181818
1246,mzkwq753pshnh22ny5eyk7xa6bxtqdw3,11,15,0.7333333333333333
1247,pzvmkwk7feezaeo7kgpn5gxhqmqlsrjh,18,28,0.6428571428571429
1248,xt4mtezlrfu75v3phdq66ad5jn224ex6,16,29,0.5517241379310345
1249,r27arltkyxyh4qkxye7rzlwijfhrfocc,9,22,0.4090909090909091
1250,jmbk6uo55zyt3prrqn3vkik6zs5getsr,14,29,0.4827586206896552
1251,a4joosguj4c4cpsg7rnxvvdeje7bkygg,17,29,0.5862068965517241
1252,ix4ohrbh5bquka6fdorzpp6syti47p6h,11,30,0.36666666666666664
1253,ytvtg723cnj3phfpa46dpikg2zdp3gqo,12,32,0.375
1254,gcuc3t5yiuotsgg4z4fjrl6jz3b37jqb,12,29,0.41379310344827586
1255,rjbiioczzpeqcpqoscujuyyooav752eh,6,22,0.2727272727272727
1256,vdblbzjknogvmeldwjobtgbloh6i2xay,16,31,0.5161290322580645
1257,eaat7czyytkh4ezwxsskl45dzg3jhe35,14,28,0.5
1258,hs3mto7fj5geyapo7zcjuwtvjxegz5ix,12,32,0.375
1259,ba2hcsni5rznuh6alrspcdhwykoso3rt,13,31,0.41935483870967744
1260,tnf5wvddkuyvm4xx7wulzp5odvavzc6w,7,27,0.25925925925925924
1261,ik2quqde62ylpcg3gwzmmiwqbvmqwx2b,20,29,0.6896551724137931
1262,waxxo5a5jxa77iyrtluy6nxcsuyklo5b,18,27,0.6666666666666666
1263,wocy2vkxjkq2qxto4ad7z64msvgxhq4k,10,33,0.30303030303030304
1264,q27bisb4fxsqzvzttbr236bstd7cz3kr,12,31,0.3870967741935484
1265,itkdk45scohkubfgjhw6pccu67oaei5q,8,20,0.4
1266,vcb6hwude6ndy4fl2kktl7flkgwys2ej,8,29,0.27586206896551724
1267,5fottqxcptapgydp4kqctjanx7qoveoj,15,28,0.5357142857142857
1268,tqvmsneyxacwnxgvgqknvxrfmvpr63t3,12,32,0.375
1269,vhzgtnvpphvojy3lauwyvnl5zl2xtoeg,13,29,0.4482758620689655
1270,dr6rceuk44uwso33d7guxsb6m3rxfx2x,9,28,0.32142857142857145
1271,hk3ly7jimjdroeffjjomz3gzye4orumg,17,27,0.6296296296296297
1272,b3bxhdidgm2ysmhwebeqezevy7gpu2qp,17,29,0.5862068965517241
1273,czij22vgjthdgukez3ywxza22a6jugqg,9,26,0.34615384615384615
1274,ickpi77my3ooupwrcfzkepkdco4sctwo,17,30,0.5666666666666667
1275,nsiymacxhbrhnkypcrn3baiac7hnmppl,15,29,0.5172413793103449
1276,hhzffg7hi7eykmdhva4snc7k5wdxnuo4,16,32,0.5
1277,pl5ithpm5h5mlyplqbn3n25c3mfjmvbk,11,32,0.34375
1278,lpivwb2okuge4zitj7bct4vpfqs2hthr,9,27,0.3333333333333333
1279,ggkb3atmwuhajlomdjvtscmjewyptdmv,17,26,0.6538461538461539
1280,g2yj57b7z6yesayu6vfnkmni4hzz3a2k,11,33,0.3333333333333333
1281,mtupeawaerosfn4tf5wmixi2twtdvlvz,10,28,0.35714285714285715
1282,jzjgqfblazafrnxm7ocobtwq66mv2h3n,5,12,0.4166666666666667
1283,y74nqsimcyyc2t223ctbldappwxob4bg,7,13,0.5384615384615384
1284,6u2cgqoarr6bkublnxs6mqkphv7osaqg,7,13,0.5384615384615384
1285,74ek7e626kus2676tsmwfif46jd7ftgj,6,13,0.46153846153846156
1286,nrw2r7clwkjsjugzwmbjgxuqiglrgnzc,7,13,0.5384615384615384
1287,hpepuwfgdyukih6ncpzat2a6id5bxgrt,7,13,0.5384615384615384
1288,lctic4tlw53p4hqxga7j63j5z7ek5xbk,6,12,0.5
1289,fu7vp7ogb7srjajhyu5q7fflkkxhien6,6,12,0.5
1290,knq6uz34lot75wl23hnaxw5djidhtpss,6,13,0.46153846153846156
1291,nphyrdyzzkwujtelaswzccxoableu2zt,5,13,0.38461538461538464
1292,37kcdavz5vkcpwmmkckzfiwgxmsewgio,7,13,0.5384615384615384
